# zone_key	sector_y	start_sector_x	sector_count
202	474	414	2
202	475	414	2
202	476	414	2
202	477	414	2
202	478	414	2
202	479	414	2
204	366	300	24
204	367	300	24
204	368	300	24
204	369	300	24
204	370	299	25
204	371	298	26
204	372	298	26
204	373	298	26
204	374	298	26
204	375	298	26
204	376	298	27
204	377	298	27
204	378	298	27
204	379	298	27
204	380	298	28
204	381	298	28
204	382	298	28
204	383	298	28
204	384	298	28
204	385	298	17
204	385	320	6
204	386	301	3
204	386	321	5
205	366	324	30
205	367	324	30
205	368	324	30
205	369	324	30
205	370	324	30
205	371	324	30
205	372	324	30
205	373	324	30
205	374	324	30
205	375	324	28
205	376	325	27
205	377	325	27
205	378	325	26
205	379	325	26
205	380	326	25
205	381	326	25
205	382	326	25
205	383	326	25
205	384	326	15
205	384	345	2
206	152	136	3
206	153	136	3
206	154	136	10
206	155	136	10
206	156	137	13
206	157	137	17
206	158	137	21
206	159	137	21
206	160	137	21
206	161	137	21
206	162	138	20
206	163	140	18
206	164	140	18
206	165	139	19
206	166	139	19
206	167	139	18
206	168	139	18
206	169	139	18
206	170	149	8
206	171	156	1
207	146	174	4
207	147	174	5
207	148	174	6
207	149	174	8
207	150	174	10
207	151	174	11
207	152	174	13
207	153	174	13
207	154	174	13
207	155	174	13
207	156	174	13
207	157	174	13
207	158	174	13
207	159	174	13
207	160	158	5
207	160	171	16
207	161	158	5
207	161	171	16
207	162	158	29
207	163	158	29
207	164	158	29
207	165	158	29
207	166	158	29
207	167	157	30
207	168	157	30
207	169	157	29
207	170	157	27
207	171	157	27
207	172	157	26
207	173	162	21
209	258	210	21
209	259	210	21
209	260	202	29
209	261	183	48
209	262	182	49
209	263	180	51
209	264	181	50
209	265	182	49
209	266	183	48
209	267	184	47
209	268	184	47
209	269	185	46
209	270	186	45
209	271	187	45
209	272	190	44
209	273	191	44
209	274	192	44
209	275	193	43
209	276	194	42
209	277	198	38
209	278	199	36
209	279	200	34
209	280	200	33
209	281	199	33
209	282	200	31
209	283	200	31
209	284	202	28
209	285	203	27
209	286	206	23
209	287	208	20
209	288	210	15
209	289	211	9
209	290	212	7
209	291	213	2
210	242	251	3
210	242	286	5
210	243	250	4
210	243	286	5
210	244	249	5
210	244	285	6
210	245	249	5
210	245	285	6
210	246	233	3
210	246	248	6
210	246	284	7
210	247	232	5
210	247	245	9
210	247	284	7
210	248	226	12
210	248	242	12
210	248	283	8
210	249	226	28
210	249	281	10
210	250	226	32
210	250	279	12
210	251	226	33
210	251	278	13
210	252	226	65
210	253	226	65
210	254	226	65
210	255	226	65
210	256	226	65
210	257	226	65
210	258	231	60
210	259	231	60
210	260	231	60
210	261	231	60
210	262	231	60
210	263	231	60
210	264	231	60
210	265	231	60
210	266	231	60
210	267	231	60
210	268	231	60
210	269	231	60
210	270	231	60
210	271	232	59
210	272	234	57
210	273	235	56
210	274	236	55
210	275	236	55
210	276	236	55
210	277	236	55
210	278	235	56
210	279	234	57
210	280	233	58
210	281	232	59
210	282	231	60
210	283	231	60
210	284	230	61
210	285	230	61
210	286	229	62
210	287	228	63
210	288	208	2
210	288	225	66
210	289	208	3
210	289	220	71
210	290	208	4
210	290	219	72
210	291	208	5
210	291	215	76
210	292	208	83
210	293	208	83
210	294	208	83
210	295	208	83
210	296	208	78
210	297	209	77
210	298	209	77
210	299	209	77
210	300	210	76
210	301	210	76
210	302	210	76
210	303	211	75
210	304	211	75
210	305	211	75
210	306	211	75
210	307	208	78
210	308	208	78
210	309	208	78
210	310	208	78
210	311	208	78
210	312	208	78
210	313	208	78
210	314	208	78
210	315	208	78
210	316	208	78
210	317	208	78
210	318	208	78
210	319	208	78
210	320	208	78
210	321	208	78
210	322	208	78
210	323	208	78
210	324	208	78
210	325	208	78
210	326	208	78
210	327	208	78
210	328	208	78
210	329	208	78
210	330	208	78
210	331	208	78
210	332	208	78
210	333	208	78
211	210	291	27
211	211	291	27
211	212	291	31
211	213	291	31
211	214	291	47
211	215	291	47
211	216	291	47
211	217	291	47
211	218	291	47
211	219	291	47
211	220	291	47
211	221	291	47
211	222	291	47
211	223	291	47
211	224	291	47
211	225	291	47
211	226	291	47
211	227	291	47
211	228	291	47
211	229	291	47
211	230	291	47
211	231	291	47
211	232	291	47
211	233	291	47
211	234	291	47
211	235	291	47
211	236	291	47
211	237	291	47
211	238	291	47
211	239	291	47
211	240	291	70
211	241	291	70
211	242	291	70
211	243	291	70
211	244	291	70
211	245	291	70
211	246	291	70
211	247	291	70
211	248	291	70
211	249	291	70
211	250	291	70
211	251	291	70
211	252	291	70
211	253	291	15
211	253	350	11
211	254	291	15
211	254	350	11
211	255	291	15
211	255	350	11
211	256	291	15
211	256	350	11
211	257	291	15
211	257	350	11
211	258	291	15
211	258	350	11
211	259	291	15
211	259	350	11
211	260	291	15
211	260	350	11
211	261	291	15
211	261	350	11
211	262	291	15
211	262	350	11
211	263	291	15
211	263	350	11
211	264	291	15
211	264	350	11
211	265	291	15
211	265	350	11
211	266	291	15
211	266	350	11
211	267	291	15
211	267	350	11
211	268	291	15
211	268	350	11
211	269	291	15
211	269	350	11
211	270	291	15
211	270	350	11
211	271	291	15
211	271	350	11
211	272	291	15
211	272	350	11
211	273	291	15
211	273	350	11
211	274	291	15
211	274	350	11
211	275	291	15
211	275	350	11
211	276	291	15
211	276	350	11
211	277	291	15
211	277	350	11
211	278	291	15
211	278	350	11
211	279	291	15
211	279	350	11
211	280	291	15
211	280	350	11
211	281	291	15
211	281	350	11
211	282	291	15
211	282	350	11
211	283	291	15
211	283	350	11
211	284	291	15
211	284	350	11
211	285	291	15
211	285	350	11
211	286	291	15
211	286	350	11
211	287	291	15
211	287	350	11
211	288	291	15
211	288	350	11
211	289	291	15
211	289	350	11
211	290	291	15
211	290	350	11
211	291	291	15
211	291	350	11
211	292	291	15
211	292	350	11
211	293	291	15
211	293	350	11
211	294	291	15
211	294	350	11
211	295	291	15
211	295	350	11
212	334	208	78
212	335	208	78
212	336	210	76
212	337	210	76
212	338	270	16
212	339	270	16
212	340	270	16
212	341	270	16
212	342	270	16
212	343	270	16
212	344	270	16
212	345	270	16
212	346	270	16
212	347	270	16
212	348	270	16
212	349	270	16
212	350	270	16
212	351	270	16
212	352	270	16
212	353	270	16
212	354	270	16
212	355	270	16
212	356	270	16
212	357	270	16
212	358	270	16
212	359	270	16
212	360	270	16
212	361	270	16
212	362	270	16
212	363	270	16
212	364	270	16
212	365	270	16
212	366	270	16
212	367	270	16
212	368	270	16
212	369	270	16
212	370	270	16
212	371	270	28
212	372	270	28
212	373	270	28
212	374	270	28
212	375	270	28
212	376	270	28
212	377	270	28
212	378	270	28
212	379	270	28
212	380	270	28
212	381	270	28
212	382	210	88
212	383	210	88
212	384	210	88
212	385	210	88
212	386	210	91
212	387	210	91
212	388	210	91
212	389	210	91
212	390	210	91
212	391	210	91
212	392	210	91
212	393	210	91
212	394	210	91
212	395	210	92
212	396	210	92
212	397	242	60
212	398	242	60
212	399	242	60
212	400	242	60
212	401	242	60
212	402	270	32
212	403	270	32
212	404	270	32
212	405	270	32
212	406	270	32
212	407	270	32
212	408	270	32
212	409	270	32
212	410	270	32
212	411	270	32
213	296	286	20
213	296	350	11
213	297	286	20
213	297	350	11
213	298	286	20
213	298	350	11
213	299	286	20
213	299	350	11
213	300	286	20
213	300	350	11
213	301	286	20
213	301	350	11
213	302	286	20
213	302	350	11
213	303	286	20
213	303	350	11
213	304	286	20
213	304	350	11
213	305	286	20
213	305	350	11
213	306	286	20
213	306	350	11
213	307	286	20
213	307	350	11
213	308	286	20
213	308	350	11
213	309	286	20
213	309	350	11
213	310	286	20
213	310	350	11
213	311	286	20
213	311	350	11
213	312	286	20
213	312	350	11
213	313	286	20
213	313	350	11
213	314	286	20
213	314	350	11
213	315	286	20
213	315	350	11
213	316	286	20
213	316	350	11
213	317	286	20
213	317	350	11
213	318	286	75
213	319	286	75
213	320	286	75
213	321	286	75
213	322	286	75
213	323	286	75
213	324	286	75
213	325	286	75
213	326	286	75
213	327	286	75
213	328	286	75
213	329	286	75
213	330	286	75
213	331	286	75
213	332	286	75
213	333	286	75
213	334	286	75
213	335	286	75
213	336	286	75
213	337	286	75
213	338	286	75
213	339	286	75
213	340	286	75
213	341	286	75
213	342	286	75
213	343	286	75
213	344	286	75
213	345	286	75
213	346	286	75
213	347	286	75
213	348	286	75
213	349	286	75
213	350	286	75
213	351	286	75
213	352	286	75
213	353	286	75
213	354	286	75
213	355	286	75
213	356	286	75
213	357	286	75
213	358	286	75
213	359	286	75
213	360	286	75
213	361	286	75
213	362	286	75
213	363	286	75
213	364	286	75
213	365	286	68
213	366	286	14
213	367	286	14
213	368	286	14
213	369	286	14
213	370	286	13
214	242	361	37
214	243	361	37
214	244	361	37
214	245	361	37
214	246	361	37
214	247	361	37
214	248	361	37
214	249	361	37
214	250	361	37
214	251	361	37
214	252	361	37
214	253	361	37
214	254	361	37
214	255	361	37
214	256	361	37
214	257	361	37
214	258	361	69
214	259	361	69
214	260	361	69
214	261	361	69
214	262	361	69
214	263	361	69
214	264	361	69
214	265	361	69
214	266	361	69
214	267	361	69
214	268	361	69
214	269	361	69
214	270	361	69
214	271	361	69
214	272	361	69
214	273	361	69
214	274	361	69
214	275	361	69
214	276	361	69
214	277	361	69
214	278	361	69
214	279	361	69
214	280	361	69
214	281	361	69
214	282	361	69
214	283	361	69
214	284	361	69
214	285	361	69
214	286	361	69
214	287	361	69
214	288	361	69
214	289	361	69
214	290	361	69
214	291	361	69
214	292	361	69
214	293	361	69
214	294	361	69
214	295	361	69
214	296	361	69
214	297	361	69
214	298	361	69
214	299	361	69
214	300	361	69
214	301	361	69
214	302	361	69
214	303	361	69
214	304	361	69
214	305	361	69
214	306	361	69
214	307	361	69
214	308	361	69
214	309	361	69
214	310	361	69
214	311	361	69
214	312	361	69
214	313	361	69
214	314	361	69
214	315	361	69
214	316	361	69
214	317	361	69
214	318	361	69
214	319	361	69
214	320	361	69
214	321	361	69
214	322	361	69
214	323	361	69
214	324	361	69
214	325	361	69
214	326	361	69
214	327	361	69
214	328	361	69
214	329	361	69
214	330	361	69
214	331	361	69
214	332	361	69
214	333	361	69
215	334	361	69
215	335	361	69
215	336	361	69
215	337	361	69
215	338	361	69
215	339	361	69
215	340	361	69
215	341	361	69
215	342	361	69
215	343	361	69
215	344	361	69
215	345	361	69
215	346	361	69
215	347	361	69
215	348	361	69
215	349	361	69
215	350	361	69
215	351	361	69
215	352	361	69
215	353	361	69
215	354	361	69
215	355	361	69
215	356	361	69
215	357	361	69
215	358	361	69
215	359	361	69
215	360	361	69
215	361	361	69
215	362	361	69
215	363	361	69
215	364	361	69
215	365	354	76
215	366	354	76
215	367	354	76
215	368	354	76
215	369	354	76
215	370	356	74
215	371	357	73
215	372	358	72
215	373	359	71
215	374	360	70
215	375	361	69
215	376	362	68
215	377	363	67
215	378	364	66
215	379	372	58
215	380	374	56
215	381	374	56
215	382	374	56
215	383	374	56
215	384	374	56
215	385	374	56
215	386	377	53
215	387	377	53
215	388	378	52
215	389	379	51
215	390	381	49
215	391	382	48
215	392	382	48
215	393	381	49
215	394	381	49
215	395	380	50
216	196	376	2
216	197	376	3
216	198	374	5
216	199	373	7
216	200	371	10
216	201	369	13
216	202	352	31
216	203	352	31
216	204	350	34
216	205	349	35
216	206	347	37
216	207	347	37
216	208	347	37
216	209	347	37
216	210	344	40
216	211	344	40
216	212	342	42
216	213	342	42
216	214	338	46
216	215	338	46
216	216	338	46
216	217	338	46
216	218	338	46
216	219	338	46
216	220	338	46
216	221	338	39
216	221	379	5
216	222	338	39
216	222	379	5
216	223	338	39
216	223	380	4
216	224	338	39
216	224	381	9
216	225	338	39
216	225	381	14
216	226	338	39
216	226	382	14
216	227	338	39
216	227	382	13
216	228	338	39
216	228	382	12
216	229	338	39
216	229	382	10
216	230	338	39
216	230	383	7
216	231	338	39
216	231	383	4
216	232	338	39
216	233	338	39
216	234	338	39
216	235	338	38
216	236	338	38
216	237	338	38
216	238	338	37
216	239	338	37
217	208	404	28
217	209	404	28
217	210	401	31
217	211	401	31
217	212	401	31
217	213	398	34
217	214	396	36
217	215	395	37
217	216	394	38
217	217	394	38
217	218	393	39
217	219	392	40
217	220	391	41
217	221	377	2
217	221	386	46
217	222	377	2
217	222	387	45
217	223	377	3
217	223	388	44
217	224	377	4
217	224	390	40
217	225	377	4
217	225	395	33
217	226	377	5
217	226	396	30
217	227	377	5
217	227	395	30
217	228	377	5
217	228	394	30
217	229	377	5
217	229	392	30
217	230	377	6
217	230	390	31
217	231	377	6
217	231	387	32
217	232	377	41
217	233	377	40
217	234	377	38
217	235	376	38
217	236	376	36
217	237	376	34
217	238	375	35
217	239	375	33
217	240	361	45
217	241	361	44
218	105	146	60
218	106	146	60
218	107	146	60
218	108	146	60
218	109	146	60
218	110	146	60
218	111	146	60
218	112	146	60
218	113	146	60
218	114	146	60
218	115	146	60
218	116	146	60
218	117	147	59
218	118	147	59
218	119	147	59
218	120	147	59
218	121	147	59
218	122	147	59
218	123	147	59
218	124	147	59
218	125	163	43
218	126	168	38
218	127	168	38
218	128	168	38
218	129	168	38
218	130	169	37
218	131	170	36
218	132	170	36
218	133	171	35
218	134	171	35
218	135	171	35
218	136	171	35
218	137	171	35
218	138	172	34
218	139	173	33
218	140	174	32
218	141	174	32
218	142	174	32
218	143	174	32
218	144	174	32
218	145	174	32
218	146	178	28
218	147	179	27
218	148	180	26
218	149	182	24
218	150	184	22
218	151	185	21
218	152	187	19
218	153	201	5
218	154	201	5
218	155	201	5
218	156	201	5
219	105	206	38
219	106	206	38
219	107	206	38
219	108	206	27
219	109	206	26
219	110	206	25
219	111	206	25
219	112	206	25
219	113	206	25
219	114	206	24
219	115	206	23
219	116	206	23
219	117	206	23
219	118	206	23
219	119	206	23
219	120	206	23
219	121	206	23
219	122	206	23
219	123	206	23
219	124	206	23
219	125	206	23
219	126	206	23
219	127	206	23
219	128	206	23
219	129	206	23
219	130	206	24
219	131	206	5
219	132	206	5
219	133	206	5
219	134	206	5
219	135	206	5
219	136	206	5
219	137	206	5
219	138	206	5
219	139	206	5
219	140	206	5
219	141	206	5
219	142	206	5
219	143	206	5
219	144	206	5
219	145	206	5
219	146	206	5
219	147	206	5
219	148	206	5
219	149	206	5
219	150	206	5
219	151	206	5
219	152	206	5
219	153	206	5
219	154	206	5
219	155	206	5
219	156	206	5
221	194	201	21
221	195	201	21
221	196	203	19
221	197	203	19
221	198	203	19
221	199	204	18
221	200	204	18
221	201	204	22
221	202	204	22
221	202	252	2
221	203	204	22
221	203	251	3
221	204	204	50
221	205	204	50
221	206	204	50
221	207	204	50
221	208	204	50
221	209	204	50
221	210	204	18
221	210	245	9
221	211	204	18
221	211	246	8
221	212	204	10
221	212	218	4
221	212	247	7
221	213	204	9
221	214	211	2
226	80	172	34
226	81	172	34
226	82	171	35
226	83	171	35
226	84	169	37
226	85	168	38
226	86	168	38
226	87	167	39
226	88	166	40
226	89	165	41
226	90	165	41
226	91	163	43
226	92	162	44
226	93	160	46
226	94	159	47
226	95	158	48
226	96	156	50
226	97	155	51
226	98	153	103
226	99	152	103
226	100	151	100
226	101	150	99
226	102	149	98
226	103	148	97
226	104	147	97
227	336	208	2
227	337	208	2
227	338	208	2
227	339	208	2
227	340	208	2
227	341	208	2
227	342	208	2
227	343	208	2
227	344	208	2
227	345	208	2
227	346	208	2
227	347	208	2
227	348	208	2
227	349	208	2
227	350	208	2
227	351	208	2
227	352	208	2
227	353	208	2
227	354	208	2
227	355	208	2
227	356	208	2
227	357	208	2
227	358	208	2
227	359	208	2
227	360	208	2
227	361	208	2
227	362	208	2
227	363	208	2
227	364	208	2
227	365	208	2
227	366	208	2
227	367	208	2
227	368	208	2
227	369	208	2
227	370	208	2
227	371	208	2
227	372	208	2
227	373	208	2
227	374	208	2
227	375	208	2
227	376	208	2
227	377	208	2
227	378	208	2
227	379	208	2
227	380	208	2
227	381	208	2
227	382	208	2
227	383	208	2
227	384	192	18
227	385	192	18
227	386	192	18
227	387	192	18
227	388	192	18
227	389	192	18
227	390	192	18
227	391	192	18
227	392	192	18
227	393	192	18
227	394	192	18
227	395	192	18
227	396	192	18
227	397	192	16
227	398	192	14
227	399	192	14
227	400	192	14
227	401	192	14
227	402	192	8
227	403	192	8
227	404	192	7
227	405	192	7
227	406	192	7
227	407	192	7
227	408	192	7
227	409	192	7
227	410	192	7
227	411	192	6
227	412	192	6
227	413	192	6
227	414	192	6
227	415	192	6
227	416	192	6
227	417	192	6
227	418	192	6
227	419	192	6
227	420	192	6
227	421	192	6
227	422	192	6
227	423	192	6
227	424	192	6
227	425	192	6
227	426	192	6
227	427	192	6
227	428	192	6
227	429	192	6
227	430	192	6
227	431	192	6
227	432	192	6
227	433	192	6
227	434	192	6
227	435	192	6
227	436	192	6
227	437	192	6
227	438	192	6
227	439	192	6
227	440	192	6
227	441	192	6
227	442	192	6
227	443	192	6
227	444	192	6
227	445	192	6
227	446	192	6
227	447	192	6
228	291	430	2
228	292	430	2
228	293	430	2
228	294	430	2
228	295	430	2
228	296	430	2
228	297	430	2
228	298	430	2
228	299	430	2
228	300	430	2
228	301	430	2
228	302	430	2
228	303	430	2
228	304	430	2
228	305	430	2
228	306	430	2
228	307	430	2
228	308	430	2
228	309	430	2
228	310	430	2
228	311	430	2
228	312	430	2
228	313	430	2
228	314	430	2
228	315	430	2
228	316	430	2
228	317	430	2
228	318	430	2
228	319	430	2
228	320	430	2
228	321	430	2
228	322	430	2
228	323	430	2
228	324	430	2
228	325	430	2
228	326	430	2
228	327	430	2
228	328	430	2
228	329	430	2
228	330	430	2
228	331	430	2
228	332	430	2
228	333	430	2
228	334	430	2
228	335	430	2
228	336	430	2
228	337	430	2
228	338	430	2
228	339	430	2
228	340	430	2
228	341	430	2
228	342	430	2
228	343	430	2
228	344	430	2
228	345	430	2
228	346	430	2
228	347	430	2
228	348	430	2
228	349	430	2
228	350	430	2
228	351	430	2
228	352	430	2
228	353	430	2
228	354	430	2
228	355	430	2
228	356	430	2
228	357	430	2
228	358	430	2
228	359	430	2
228	360	430	2
228	361	430	2
228	362	430	2
228	363	430	2
228	364	430	2
228	365	430	2
228	366	430	2
228	367	430	2
228	368	430	2
228	369	430	2
228	370	430	2
228	371	430	2
228	372	430	2
228	373	430	2
228	374	430	2
228	375	430	2
228	376	430	2
228	377	430	2
228	378	430	2
228	379	430	2
228	380	430	2
228	381	430	2
228	382	430	2
228	383	430	2
228	384	430	2
228	385	430	2
228	386	430	2
228	387	430	2
228	388	430	2
228	389	430	2
228	390	430	2
228	391	430	2
228	392	430	2
228	393	430	2
228	394	430	2
228	395	430	2
228	396	390	42
228	397	391	41
228	398	391	41
228	399	392	40
229	272	430	2
229	273	430	2
229	274	430	2
229	275	430	2
229	276	430	2
229	277	430	2
229	278	430	2
229	279	430	2
229	280	430	2
229	281	430	2
229	282	430	2
229	283	430	2
229	284	430	2
229	285	430	2
229	286	430	2
229	287	430	2
229	288	430	2
229	289	430	2
229	290	430	2
230	162	105	3
230	163	104	4
230	164	101	7
230	164	120	5
230	165	99	9
230	165	120	5
230	166	98	10
230	166	120	5
230	167	98	10
230	167	120	3
230	168	98	11
230	168	114	9
230	169	98	25
230	170	96	27
230	170	139	10
230	171	96	27
230	171	139	17
230	172	96	27
230	172	139	18
230	173	96	66
230	174	96	66
230	175	96	66
230	176	96	66
230	177	96	66
230	178	96	66
230	179	96	66
230	180	96	66
230	181	96	66
230	182	96	66
230	183	96	66
230	184	96	66
230	185	96	14
230	185	115	47
230	186	96	9
230	186	119	43
230	187	96	6
230	187	121	37
230	188	96	5
230	188	123	21
230	188	148	3
230	188	153	4
230	189	96	4
230	189	123	18
230	190	96	2
230	190	124	11
230	191	96	2
230	191	125	10
230	192	96	2
230	192	126	8
230	193	96	2
231	176	392	8
231	177	392	8
231	178	389	11
231	178	409	5
231	179	389	13
231	179	405	9
231	180	389	25
231	181	389	25
231	182	389	29
231	183	390	28
231	184	390	29
231	185	390	30
231	186	389	32
231	187	389	40
231	188	388	40
231	189	385	40
231	190	384	41
231	191	383	43
231	192	382	45
231	193	381	46
231	194	381	46
231	195	379	49
231	196	378	51
231	197	379	50
231	198	379	47
231	199	380	46
231	200	381	44
231	201	382	36
231	202	383	33
231	203	383	33
231	204	384	32
231	205	384	32
231	206	384	32
231	207	384	31
231	208	384	20
231	209	384	20
231	210	384	17
231	211	384	17
231	212	384	17
231	213	384	14
231	214	384	12
231	215	384	11
231	216	384	10
231	217	384	10
231	218	384	9
231	219	384	8
231	220	384	7
231	221	384	2
231	222	384	3
231	223	384	4
233	385	315	5
233	386	304	17
233	387	301	22
233	388	301	22
233	389	301	22
233	390	301	22
233	391	301	22
233	392	301	22
233	393	301	22
233	394	301	22
233	395	302	21
233	396	302	21
233	397	302	21
234	384	341	4
234	385	326	21
234	386	326	21
234	387	323	25
234	388	323	25
234	389	323	25
234	390	323	25
234	391	323	25
234	392	323	25
234	393	323	25
234	394	323	25
234	395	323	25
234	396	323	16
234	397	323	14
234	398	322	12
234	399	322	12
234	400	322	12
234	401	322	12
234	402	324	7
242	84	435	8
242	85	435	11
242	86	435	15
242	87	434	19
242	88	434	20
242	89	434	21
242	90	435	21
242	91	436	21
242	92	437	21
242	93	437	21
242	94	438	21
242	95	438	21
242	96	438	21
242	97	438	21
242	98	438	21
242	99	438	21
242	100	438	2
242	100	444	15
242	101	444	2
242	101	450	9
242	102	450	9
242	103	450	9
242	104	450	9
242	105	450	9
242	106	450	5
243	100	440	4
243	101	419	3
243	101	438	6
243	101	446	4
243	102	418	4
243	102	437	13
243	103	418	4
243	103	437	13
243	104	419	3
243	104	437	13
243	105	420	3
243	105	437	13
243	106	418	5
243	106	437	13
243	107	418	37
243	108	418	37
243	109	418	36
243	110	418	36
243	111	418	36
243	112	418	35
243	113	418	35
243	114	414	37
243	115	414	34
243	116	414	33
243	117	413	33
243	118	413	32
243	119	413	32
243	120	413	31
243	121	413	30
243	122	413	29
243	123	413	29
243	124	413	29
243	125	413	29
243	126	413	29
243	127	413	29
243	128	413	29
243	129	413	29
243	130	413	21
243	131	413	21
243	132	416	18
243	133	416	18
243	134	418	5
244	187	158	4
244	188	157	5
244	189	154	9
244	190	154	9
244	191	154	9
244	192	154	9
244	193	154	9
244	194	157	8
244	195	157	9
244	196	157	10
244	197	157	13
244	198	157	15
244	198	177	1
244	199	157	21
244	200	156	22
244	201	156	22
244	202	156	22
244	203	156	22
244	204	156	21
244	205	156	21
244	206	156	21
244	207	156	21
244	208	156	21
244	209	156	21
244	210	158	19
244	211	158	17
244	212	160	2
244	212	172	2
244	213	160	2
245	125	150	13
245	126	150	18
245	127	150	18
245	128	150	18
245	129	150	18
245	130	148	21
245	131	148	22
245	132	147	23
245	133	146	25
245	134	146	25
245	135	144	27
245	136	144	27
245	137	144	27
245	138	144	28
245	139	144	29
245	140	144	30
245	141	144	30
245	142	144	30
245	143	144	30
245	144	142	32
245	145	142	32
245	146	142	32
245	147	142	32
245	148	142	32
245	149	142	32
245	150	142	32
245	151	142	32
245	152	142	32
245	153	142	32
245	154	146	28
245	155	146	28
245	156	150	24
245	157	154	20
245	158	158	16
245	159	158	16
245	160	163	8
245	161	163	8
246	150	386	2
246	151	386	4
246	152	386	5
246	153	386	6
246	154	386	6
246	155	386	7
246	156	382	11
246	157	382	12
246	158	381	14
246	159	381	17
246	160	381	18
246	161	381	19
246	162	381	32
246	163	381	32
246	164	380	32
246	165	380	32
246	166	380	32
246	167	380	32
246	168	379	32
246	169	379	32
246	170	379	32
246	171	380	31
246	172	382	29
246	173	387	24
246	174	392	19
246	175	392	19
246	176	400	11
246	177	400	11
246	178	400	9
246	179	402	3
247	91	412	4
247	92	410	7
247	93	409	9
247	94	409	13
247	95	409	13
247	96	408	14
247	97	399	23
247	98	398	24
247	99	397	25
247	100	391	31
247	101	391	28
247	102	391	27
247	103	391	27
247	104	391	28
247	105	389	31
247	106	388	30
247	107	388	30
247	108	388	30
247	109	388	30
247	110	388	30
247	111	388	30
247	112	391	27
247	113	391	27
247	114	397	17
247	115	397	17
247	116	397	17
247	117	397	16
247	118	398	15
247	119	398	15
247	120	398	15
247	121	398	15
247	122	398	15
247	123	401	12
247	124	401	12
247	125	401	12
247	126	401	12
247	127	401	12
247	128	401	12
247	129	401	12
247	130	401	12
247	131	401	12
248	136	117	13
248	137	117	13
248	138	116	14
248	139	116	14
248	140	116	14
248	141	116	14
248	142	117	13
248	143	117	13
248	144	117	13
248	145	117	13
248	146	116	14
248	147	116	14
248	148	115	15
248	149	109	21
248	150	109	21
248	151	109	21
248	152	109	21
248	153	109	20
248	154	109	19
248	155	109	17
248	156	109	17
248	157	109	17
248	158	107	19
248	159	107	19
248	160	107	19
248	161	107	19
248	162	108	18
248	163	108	18
248	164	108	12
248	165	108	12
248	166	108	12
248	167	108	12
248	168	109	5
249	80	64	48
249	81	64	48
249	82	64	49
249	83	64	50
249	84	64	50
249	85	64	50
249	86	64	52
249	87	64	54
249	88	64	55
249	89	64	56
249	90	64	57
249	91	64	58
249	92	64	60
249	93	64	60
249	94	64	61
249	95	64	63
249	96	64	92
249	97	64	91
249	98	64	89
249	99	64	88
249	100	64	87
249	101	64	86
249	102	64	85
249	103	64	84
249	104	64	83
249	105	64	82
249	106	64	82
249	107	64	82
249	108	64	82
249	109	64	82
249	110	64	82
249	111	64	82
249	112	64	82
249	113	64	82
249	114	64	82
249	115	64	82
249	116	64	82
249	117	64	77
249	118	64	77
249	119	64	44
249	120	64	44
249	121	64	44
249	122	64	41
249	122	106	2
249	123	64	41
249	123	107	1
249	124	64	20
249	124	103	2
249	125	64	16
249	125	104	1
249	126	64	14
249	127	64	12
250	48	128	64
250	49	128	64
250	50	128	64
250	51	128	64
250	52	128	64
250	53	128	64
250	54	128	64
250	55	128	64
250	56	128	64
250	57	128	64
250	58	128	64
250	59	128	64
250	60	128	64
250	61	128	64
250	62	128	64
250	63	128	64
250	64	112	80
250	65	112	80
250	66	112	80
250	67	112	80
250	68	112	80
250	69	112	80
250	70	112	80
250	71	112	80
250	72	112	80
250	73	112	80
250	74	112	80
250	75	112	80
250	76	112	80
250	77	112	80
250	78	112	80
250	79	112	80
250	80	112	60
250	81	112	60
250	82	113	58
250	83	114	57
250	84	114	55
250	85	114	54
250	86	116	52
250	87	118	49
250	88	119	47
250	89	120	45
250	90	121	44
250	91	122	41
250	92	124	38
250	93	124	36
250	94	125	34
250	95	127	31
251	46	206	52
251	47	206	52
251	48	206	52
251	49	206	52
251	50	206	52
251	51	206	52
251	52	206	52
251	53	206	52
251	54	206	52
251	55	206	52
251	56	206	52
251	57	206	52
251	58	206	52
251	59	206	52
251	60	206	52
251	61	206	52
251	62	206	52
251	63	206	52
251	64	206	52
251	65	206	52
251	66	206	52
251	67	206	52
251	68	206	52
251	69	206	52
251	70	206	52
251	71	206	52
251	72	206	52
251	73	206	52
251	74	206	52
251	75	206	52
251	76	206	52
251	77	206	52
251	78	206	52
251	79	206	52
251	80	206	52
251	81	206	52
251	82	206	52
251	83	206	52
251	84	206	52
251	85	206	52
251	86	206	52
251	87	206	52
251	88	206	52
251	89	206	52
251	90	206	52
251	91	206	52
251	92	206	52
251	93	206	52
251	94	206	52
251	95	206	52
251	96	206	52
251	97	206	52
252	48	352	55
252	49	352	55
252	50	352	55
252	51	352	55
252	52	352	55
252	53	352	55
252	54	352	55
252	55	352	56
252	56	352	56
252	57	352	56
252	58	352	56
252	59	352	56
252	60	352	56
252	61	354	54
252	62	354	54
252	63	355	53
252	64	355	53
252	65	355	53
252	66	358	50
252	67	359	49
252	68	359	48
252	69	359	48
252	70	360	47
252	71	360	47
252	72	362	45
252	73	362	45
252	74	363	44
252	75	363	43
252	76	363	43
252	77	363	43
