doodad_id,x,y,z,roll,pitch,yaw,scale,start_phase,native_entry
11982,6003.281,12716.244,1131.33,0.0,0.0,49.99997,1.0,34759,game/worlds/main_world/level_design/cells/005_012/doodad.g
11982,6005.663,12744.964,1128.49,0.0,0.0,-85.999943,1.0,34759,game/worlds/main_world/level_design/cells/005_012/doodad.g
11982,6008.361,12768.999,1126.9,0.0,0.0,-85.999943,1.0,34759,game/worlds/main_world/level_design/cells/005_012/doodad.g
11982,6014.61,12821.204,1116.73,0.0,0.0,-85.999943,1.0,34759,game/worlds/main_world/level_design/cells/005_012/doodad.g
11982,6016.029,12732.819,1127.89,0.0,0.0,-85.999943,1.0,34759,game/worlds/main_world/level_design/cells/005_012/doodad.g
11982,6017.797,12714.162,1129.75,0.0,0.0,-85.999943,1.0,34759,game/worlds/main_world/level_design/cells/005_012/doodad.g
11982,6019.928,12806.94,1117.07,0.0,0.0,49.99997,1.0,34759,game/worlds/main_world/level_design/cells/005_012/doodad.g
11982,6022.294,12772.809,1121.54,0.0,0.0,-85.999943,1.0,34759,game/worlds/main_world/level_design/cells/005_012/doodad.g
11982,6023.005,12796.936,1117.87,0.0,0.0,-85.999943,1.0,34759,game/worlds/main_world/level_design/cells/005_012/doodad.g
11982,6025.285,12752.477,1124.07,0.0,0.0,-85.999943,1.0,34759,game/worlds/main_world/level_design/cells/005_012/doodad.g
11982,6039.617,12763.499,1118.78,0.0,0.0,-85.999943,1.0,34759,game/worlds/main_world/level_design/cells/005_012/doodad.g
11982,6045.038,12783.686,1115.45,0.0,0.0,-85.999943,1.0,34759,game/worlds/main_world/level_design/cells/005_012/doodad.g
11982,6046.336,12807.295,1111.22,0.0,0.0,-85.999943,1.0,34759,game/worlds/main_world/level_design/cells/005_012/doodad.g
11990,6174.9226,13749.134,1100.85,0.0,-0.0,-178.999997,1.0,34778,game/worlds/main_world/level_design/cells/006_013/doodad.g
11991,7716.008,12277.17,635.284,0.0,0.0,0.0,1.0,34779,game/worlds/main_world/level_design/cells/007_011/doodad.g
11991,7723.154,12277.29,634.089,0.0,0.0,0.0,1.0,34779,game/worlds/main_world/level_design/cells/007_011/doodad.g
11991,7730.518,12276.18,634.138,0.0,0.0,0.0,1.0,34779,game/worlds/main_world/level_design/cells/007_011/doodad.g
11991,7747.171,12259.691,635.813,0.0,0.0,0.0,1.0,34779,game/worlds/main_world/level_design/cells/007_011/doodad.g
14106,6188.48,13064.96,1103.2,0.0,0.0,12.999977,1.0,41534,game/worlds/main_world/level_design/cells/006_012/doodad.g
14177,10784.062,15320.572,226.381,0.0,0.0,-8.000003,1.0,41687,game/worlds/main_world/level_design/cells/010_014/doodad.g
14178,10267.3228,15267.893,239.544,0.0,-0.0,-137.999948,1.0,41689,game/worlds/main_world/level_design/cells/010_014/doodad.g
14199,12618.657,15435.969,157.223,0.0,0.0,87.000067,1.0,41730,game/worlds/main_world/level_design/cells/012_015/doodad.g
14204,11732.555,12947.785,139.241,0.0,-0.0,-157.999988,1.0,41754,game/worlds/main_world/level_design/cells/011_012/doodad.g
14206,8457.12,13467.49,696.871,0.0,0.0,171.000412,1.0,41757,game/worlds/main_world/level_design/cells/008_013/doodad.g
14207,8275.78,13546.21,658.543,0.0,0.0,88.999797,1.0,41759,game/worlds/main_world/level_design/cells/008_013/doodad.g
14208,8158.66,13318.56982,706.206,0.0,-0.0,-157.999988,1.0,41766,game/worlds/main_world/level_design/cells/007_013/doodad.g
14211,10504.868,13358.3542,242.485,0.0,0.0,0.0,1.0,41782,game/worlds/main_world/level_design/cells/010_013/doodad.g
14212,10493.565,13390.8447,242.971,0.0,0.0,0.0,1.0,41784,game/worlds/main_world/level_design/cells/010_013/doodad.g
14218,7626.69,12762.32,703.566,0.0,-0.0,-130.999914,1.0,41802,game/worlds/main_world/level_design/cells/007_012/doodad.g
14219,7629.12,12761.7,703.548,0.0,0.0,62.000404,1.0,41804,game/worlds/main_world/level_design/cells/007_012/doodad.g
14231,13389.2568,10627.864,174.664,0.0,0.0,46.999988,1.0,41836,game/worlds/main_world/level_design/cells/013_010/doodad.g
14486,10558.769,14657.397,361.007,0.0,0.0,0.0,1.0,42588,game/worlds/main_world/level_design/cells/010_014/doodad.g
14486,10559.404,14664.676,356.235,0.0,0.0,0.0,1.0,42588,game/worlds/main_world/level_design/cells/010_014/doodad.g
14486,10560.302,14673.711,349.25,0.0,0.0,0.0,1.0,42588,game/worlds/main_world/level_design/cells/010_014/doodad.g
14486,10561.244,14681.396,344.082,0.0,0.0,0.0,1.0,42588,game/worlds/main_world/level_design/cells/010_014/doodad.g
14486,10562.078,14694.169,334.37,0.0,0.0,0.0,1.0,42588,game/worlds/main_world/level_design/cells/010_014/doodad.g
14486,10562.803,14702.794,328.43,0.0,0.0,0.0,1.0,42588,game/worlds/main_world/level_design/cells/010_014/doodad.g
14486,10563.563,14710.562,323.449,0.0,0.0,0.0,1.0,42588,game/worlds/main_world/level_design/cells/010_014/doodad.g
14486,10564.667,14650.11,364.6,0.0,0.0,0.0,1.0,42588,game/worlds/main_world/level_design/cells/010_014/doodad.g
14486,10565.252,14656.439,365.898,0.0,0.0,0.0,1.0,42588,game/worlds/main_world/level_design/cells/010_014/doodad.g
14486,10566.374,14666.416,370.419,0.0,0.0,0.0,1.0,42588,game/worlds/main_world/level_design/cells/010_014/doodad.g
14486,10567.18,14677.276,374.59,0.0,0.0,0.0,1.0,42588,game/worlds/main_world/level_design/cells/010_014/doodad.g
14486,10567.945,14685.594,377.672,0.0,0.0,0.0,1.0,42588,game/worlds/main_world/level_design/cells/010_014/doodad.g
14486,10568.53,14691.58,380.024,0.0,0.0,0.0,1.0,42588,game/worlds/main_world/level_design/cells/010_014/doodad.g
14486,10569.506,14701.615,380.611,0.0,0.0,0.0,1.0,42588,game/worlds/main_world/level_design/cells/010_014/doodad.g
14486,10571.02,14721.092,322.851,0.0,0.0,0.0,1.0,42588,game/worlds/main_world/level_design/cells/010_014/doodad.g
14486,10571.904,14655.696,361.768,0.0,0.0,0.0,1.0,42588,game/worlds/main_world/level_design/cells/010_014/doodad.g
14486,10572.253,14663.62,356.235,0.0,0.0,0.0,1.0,42588,game/worlds/main_world/level_design/cells/010_014/doodad.g
14486,10573.101,14745.069,317.759,0.0,0.0,0.0,1.0,42588,game/worlds/main_world/level_design/cells/010_014/doodad.g
14486,10573.207,14672.483,349.413,0.0,0.0,0.0,1.0,42588,game/worlds/main_world/level_design/cells/010_014/doodad.g
14486,10573.706,14680.278,344.082,0.0,0.0,0.0,1.0,42588,game/worlds/main_world/level_design/cells/010_014/doodad.g
14486,10574.074,14757.032,310.203,0.0,0.0,0.0,1.0,42588,game/worlds/main_world/level_design/cells/010_014/doodad.g
14486,10575.193,14766.107,304.366,0.0,0.0,0.0,1.0,42588,game/worlds/main_world/level_design/cells/010_014/doodad.g
14486,10575.245,14692.388,334.37,0.0,0.0,0.0,1.0,42588,game/worlds/main_world/level_design/cells/010_014/doodad.g
14486,10575.72,14701.885,328.43,0.0,0.0,0.0,1.0,42588,game/worlds/main_world/level_design/cells/010_014/doodad.g
14486,10575.738,14773.355,299.829,0.0,0.0,0.0,1.0,42588,game/worlds/main_world/level_design/cells/010_014/doodad.g
14486,10576.076,14709.224,323.449,0.0,0.0,0.0,1.0,42588,game/worlds/main_world/level_design/cells/010_014/doodad.g
