doodad_id,x,y,z,roll_degrees,pitch_degrees,yaw_degrees,scale,start_phase
14959,33163.868,35463.864,329.552,0,0,0,1.67,44230
14959,33166.388,35390.915,337.554,-5.093112,-10.957633,0.970578,2.3712,44230
14959,33174.887,35445.836,331.092,-3.966469,1.591468,73.3149,3.40798,44230
14959,33176.962,35385.262,339.322,-5.093112,-10.957633,0.970578,3.58051,44230
14959,33184.681,35430.1,333.897,10.01262,-17.614489,-58.063469,1.71806,44230
14959,33189.123,35393.538,340.487,-3.96646,1.591461,73.3149,2.3712,44230
14959,33189.379,35418.604,336.189,-0.094285,-6.819732,1.582145,1.3528,44230
14959,33195.958,35398.144,340.992,21.644947,18.910916,170.575052,1.90805,44230
14959,33196.825,35410.302,337.679,-0.094284,-6.819732,1.582134,2.0292,44230
14962,33235.908,35832.3,354.181,0,0,94.999947,1,44238
14965,32204.094,35204.391,321.138,0,0,-10.000033,1,44266
14966,32207.036,35203.397,321.062,0,0,35.999986,1,44268
14968,32197.205,35202.756,323.299,0,0,0,1,44272
14968,32204.11,35181.054,341.853,0,0,0,1,44272
14968,32207.931,35191.291,331.619,0,0,0,1,44272
14968,32208.26,35173.75,348.801,0,0,0,1,44272
14968,32208.775,35155.425,355.428,0,0,0,1,44272
14969,32198.673,35148.147,354.932,0,0,0,1,44275
14980,32461.482,35864.7483,187.361,-13.999958,0,0,1,44307
14984,31740.59,35764.824,219.023,0,0,0,1.20025,44317
14984,31745.51416,35765.743,219.048,0,0,0,1.20025,44317
14984,31749.6355,35765.507,218.897,0,0,0,1.20025,44317
14984,31749.83276,35760.568,218.575,0,0,0,1.20025,44317
14984,31753.85352,35761.287,218.897,0,0,0,1.20025,44317
14984,31754.157,35752.247,218.651,0,0,0,1.20025,44317
14984,31754.4214,35757.102,218.768,0,0,0,1.20025,44317
15098,31513.598,35680.894,249.388,0,0,122.000021,1,44667
15099,32240.696,35490.425,265.324,0,0,0,1,44669
15099,32280.825,35650.469,265.325,0,0,0,1,44669
15099,32388.681,35534.715,265.324,0,0,0,1,44669
15100,32329.469,35518.006,228.356,0,0,0,1,44672
15101,32811.9067,35520.935,336.877,0,0,-74.999926,1,44675
15102,33019.885,35354.487,381.183,0,-0,-168.000055,1,44678
15103,32952.129,35267.229,398.994,0,0,94.00005,1,44681
15150,32510.923,35504.085,231.222,0,0,0,1,44756
15151,32631.05,35448.876,277.028,0,0,0,1,44760
15171,32055.459,36836.098,274.635,0,0,56.000076,1,44817
15185,32284.552,36050.25,183.426,0,0,0,1,44971
15185,32339.635,36178.503,178.794,0,0,0,1,44971
15185,32445.403,35907.7744,180.873,0,0,0,1,44971
15185,32517.746,36251.638,178.536,0,0,0,1,44971
15185,32525.424,35988.265,184.231,0,0,0,1,44971
15196,33285.311,34841.1729,282.014,0,0,59.999988,1,44872
15218,33484,35509,357,0,0,0,1,44927
15286,498.56,38356.324,130.436,0,0,-37.999992,1,45104
15287,498.231,38357.828,130.436,0,0,-82.999995,1,45105
15288,498.36,38359.524,130.436,0,0,-113.000026,1,45106
15289,501.888,38356.415,130.436,0,0,53.000016,1,45107
15290,500.483,38358.141,130.436,1.297167,4.829218,-69.945365,1,45108
15291,33523.25,34850.7549,272.997,0,0,30.999941,1,45109
15292,18719.744,30293.868,376.674,0,-0,-158.999956,1,45123
15304,489.775,38436.097,130.8,0,0,119.999942,1,45143
15304,489.783,38447.899,130.8,0,0,59.999988,1,45143
15304,500,38453.742,130.776,0,0,0,1,45143
15304,510.182,38447.879,130.776,0,0,-59.999988,1,45143
15304,510.186,38436.119,130.8,0,-0,-119.999942,1,45143
15305,483.923,38442.26,138.362,0,0,-90.000035,1,45145
15305,492.043,38428.173,138.362,0,0,-29.999999,1,45145
15305,492.169,38456.128,138.362,0,-0,-150.000019,1,45145
15305,508.296,38456.324,138.362,0,0,150.000019,1,45145
15305,508.307,38428.176,138.362,0,0,29.999999,1,45145
15305,516.198,38442.26,138.362,0,0,90.000035,1,45145
15306,488.913,38354,132.311,0,0,-90.000035,1,45147
15306,492.16,38346.16,132.35,0,0,-44.999955,1,45147
15306,500,38342.875,132.311,0,0,0.000012,1,45147
15306,507.878,38346.122,132.311,0,0,44.999955,1,45147
15306,511.087,38354,132.311,0,0,90.000035,1,45147
15307,32526,35992,180,0,0,0,0.75,45149
15308,32490.635,36023.673,200.708,0,0,77.999938,1,45151
15308,32495.666,35964.933,196.297,0,-0,-171.999996,1,45151
15308,32557.884,35952.873,200.708,0,0,77.999938,1,45151
15308,32557.884,36023.673,200.708,0,0,77.999938,1,45151
15315,32410.308,35899.8667,205.214,0,0,0,1,45190
15325,18713.078,30307.742,391.809,0,-0,-152.000012,1,45230
15344,32642.233,35446.225,280.118,0,0,91.00009,1,45338
15345,32642.668,35444.774,280.133,0,0,51.999978,1,45340
15352,32049.003,36644.481,339.34,0,0,-55.000061,1,45382
15353,33045.717,35491.341,354.034,0,0,84.999964,1,45390
15490,14395.2434,26551.015,259.994,0,0,102.000013,1,45723
15515,14653.51,26723.3008,239.322,0,0,0,1,45930
15525,14092.85,26454.653,227.364,0,0,0,1,45951
15526,14342.7439,26275.979,204.27,0,0,0,1,45955
15527,14253.78,26872.467,191.665,0,-0,-125,1,45959
15545,14421.491,26688.3147,132.907,0,0,-21.000059,1,46053
15590,18839.257,29606.061,440.594,-0.129909,-7.782353,-162.750217,1,46192
15590,18843.715,29608.099,439.378,-0.000011,15.000004,27.999978,1,46192
15590,18844.125,29600.223,439.82,-16.511225,-0.996633,-60.688771,1,46192
15590,18847.957,29604.961,438.523,180,-19.999984,180,1,46192
15595,18711.37,30312.728,379.869,92.000418,-0.052378,26.001374,1,46205
15620,19295.63,30079.107,457.516,0,-2.999998,100.000015,1,46312
15621,19286.943,30075.095,456.351,7,0.000004,-29.000004,1,46314
15621,19287.69,30082.998,456.637,7.999999,0.000003,-92.000077,1,46314
15621,19293.851,30072.059,456.764,0,-0,-143.000005,1,46314
15622,19290.39,30078.48,457.18,0,0,-80.000057,1,46321
15765,17997.26,30593.48,192.872,0,0,135.000088,1,46671
15766,17793.941,30655.631,178.722,-0.024869,-0.905018,131.213463,1,46673
15767,17854.042,30636.45,178.749,0,0,0,1,46677
15768,17085.901,30846.471,182.066,0,-0,-154.99996,1,46682
15770,17684.407,30561.422,178.253,0,0,-55.000061,1,46697
15770,17706.582,30788.5261,182.522,0,0,-74.999926,0.97,46697
15771,16758.438,30087.788,212.921,0,0,34.000045,1,46685
15772,16980.574,31041.021,184.188,0,0,144.999987,1,46688
15773,17100.833,30833.007,181.501,0,-0,-130.000045,1,46691
15774,16955.901,31046.288,186.419,-7.77278,3.690432,-145.381994,1,46700
15775,17994.813,30594.468,192.525,0,0,158.999956,1,46695
15799,16767.23,30099.149,211.626,-1.669568,-21.788627,-164.458676,1,46753
15802,17104.704,30826.475,181.544,0,0,90.000035,1,46760
15815,17989.221,30562.576,191.82,0,0,135.000088,1,46911
15819,10393.354,17303.634,179.424,0,0,159.000061,1,46893
15822,17990.296,30561.182,192.25,0,0,0,1,46809
15823,17990.388,30565.418,191.982,0,0,0,1,46812
15824,17990.854,30559.726,191.999,0,0,0,1,46815
15847,10492.921,17328.598,197.236,0,0,-51.999978,1,46873
15861,17809.43,30667.569,179.024,0,0,0,1,46889
16460,15155.442,30516.804,226.695,0,0,0,1,48120
16460,15223.639,30496.522,226.472,0,0,0,1,48120
16460,15261.607,30579.087,218.635,0,0,0,1,48120
16460,15309.31,30445.421,226.023,0,0,0,1,48120
16460,15334.869,30517.456,222.85,0,0,0,1,48120
16460,15394.4849,30634.521,225.763,0,0,0,1,48120
16460,15452.6216,30489.812,226.161,0,0,0,1,48120
16541,13796.379,30260.829,119.795,0,0,0,1,48503
16542,14491.957,30246.187,694.435,0,0,178.999997,1,48505
16543,15678.641,32320.635,222.788,0,0,0,1,49047
16546,14501.511,30249.353,694.271,0,0,0,1,49313
16547,14502.962,30253.718,695.564,0,0,0,1,48521
16548,14481.628,30251.858,695.587,0,0,0,1,48524
16548,14482.412,30253.509,695.811,0,0,0,1,48524
16676,15614.854,31387.955,115.838,0,0,0,1,48779
16676,15615.179,31373.421,115.083,0,0,0,1,48779
16679,15628.364,32296.03,223.387,0,0,0,1,48788
16679,15635.68,32271.195,224.259,0,0,0,1,48788
16679,15647.682,32277.396,224.231,0,0,0,1,48788
16679,15658.441,32292.228,224.425,0,0,0,1,48788
16679,15670.985,32244.736,219.862,0,0,0,1,48788
16679,15700.627,32272.719,223.117,0,0,0,1,48788
16679,15705.495,32296.43,222.503,0,0,0,1,48788
16679,15729.692,32295.961,222.508,0,0,0,1,48788
16680,13635.39,30570.773,118.414,0,0,0,1,48795
16680,13684.635,30550.792,127.742,0,0,0,1,48795
16680,13725.66,30534.885,138.241,0,0,0,1,48795
16680,13742.695,30213.445,114.154,0,0,0,1,48795
16680,13744.958,30252.648,121.373,0,0,0,1,48795
16680,13748.297,30245.039,121.552,0,0,0,1,48795
16680,13751.491,30380.057,132.161,0,0,0,1,48795
16680,13752.01,30265.467,123.284,0,0,0,1,48795
16680,13757.577,30235.123,119.841,0,0,0,1,48795
16680,13766.296,30426.28,137.187,0,0,0,1,48795
16680,13769.522,30333.755,124.55,0,0,0,1,48795
16680,13772.112,30509.618,141.862,0,0,0,1,48795
16680,13772.278,30296.341,121.342,0,0,0,1,48795
16680,13781.822,30458.399,141.299,0,0,0,1,48795
16680,13785.537,30477.192,143.261,0,0,0,1,48795
16680,14270.461,30517.813,677.855,0,0,0,1,48795
16680,14352.4734,30471.528,672.293,0,0,0,1,48795
16680,14358.4031,30514.947,666.169,0,0,0,1,48795
16680,14363.5679,30654.239,677.855,0,0,0,1,48795
16680,14370.3877,30622.475,664.037,0,0,0,1,48795
16680,14372.0974,30637.875,673.316,0,0,0,1,48795
16680,14375.6001,30590.028,658.114,0,0,0,1,48795
16680,14376.269,30549.681,661.153,0,0,0,1,48795
16680,14385.1628,30471.099,671.229,0,0,0,1,48795
16680,14394.7429,30570.798,662.065,0,0,0,1,48795
16680,14412.7693,30470.895,672.885,0,0,0,1,48795
16680,14441.452,30470.223,675.593,0,0,0,1,48795
16680,14468.331,30470.671,679.073,0,0,0,1,48795
16680,14489.989,30524.427,676.672,0,0,0,1,48795
16680,14491.63,30579.73,676.616,0,0,0,1,48795
16697,14736.763,30991.801,137.441,0,0,-115.000108,1,48835
16697,14762.919,31054.113,137.742,0,0,-115.000108,1,48835
16697,14841.582,31087.242,105.542,0,0,-115.000108,1,48835
16697,14844.366,30928.484,115.371,0,0,-115.000108,1,48835
16697,14845.351,30984.088,108.769,0,0,-115.000108,1,48835
16697,14852.715,31060.324,105.206,0,0,-115.000108,1,48835
16697,14856.007,31028.499,105.791,0,0,-115.000108,1,48835
16697,14875.642,31100.575,105.99,0,0,-115.000108,1,48835
16697,14877.451,31007.147,108.555,0,0,-115.000108,1,48835
16697,14890.997,31047.478,105.629,0,0,-115.000108,1,48835
16697,14893.266,31126.364,109.761,0,0,-115.000108,1,48835
16697,14920.384,31073.76,108.908,0,0,-115.000108,1,48835
16697,14946.015,31026.347,114.061,0,0,-115.000108,1,48835
16697,14965.746,31062.445,114.943,0,0,-115.000108,1,48835
16698,14740.85,31041.936,137.498,0,0,74.999926,1,49148
16701,14649.841,30630.397,679.527,0,0,0,1,48846
16702,14336.715088,30631.685,679.527,0,0,0,1,48850
16703,14320.11,30332.372,681.392,0,0,0,1,48854
16704,14658.873,30332.298,681.398,0,0,0,1,48858
16707,15642.963,31368.797,116.067,0,0,94.999947,1,48866
16721,15643.589,31370.937,116.031,0,0,94.999947,1,48917
16722,13727.823,30261.511,121.073,0,0,0,1,48922
16722,13733.468,30257.538,120.745,0,0,0,1,48922
16722,13738.608,30256.083,121.115,0,0,0,1,48922
16722,13743.537,30257.458,121.427,0,0,0,1,48922
16722,13745.845,30263.439,121.903,0,0,0,1,48922
16722,13754.099,30267.374,123.832,0,0,0,1,48922
16722,13761.284,30274.882,124.658,0,0,0,1,48922
16722,13763.944,30280.178,124.2,0,0,0,1,48922
16722,13769.951,30284.703,122.958,0,0,0,1,48922
16722,13779.802,30290.035,122.166,0,0,0,1,48922
16722,13781.665,30298.77,121.014,0,0,0,1,48922
16722,13786.456,30302.11,119.606,0,0,0,1,48922
16722,13796.572,30301.22,118.8,0,0,0,1,48922
16722,13802.247,30303.887,118.722,0,0,0,1,48922
16722,13809.689,30303.479,119.143,0,0,0,1,48922
16722,13813.653,30294.01,118.979,0,0,0,1,48922
16722,13821.806,30284.42,119.796,0,0,0,1,48922
16722,13829.492,30280.858,121.28,0,0,0,1,48922
16722,13837.009,30280.327,120.254,0,0,0,1,48922
16722,13845.716,30281.438,118.711,0,0,0,1,48922
16722,13855.826,30283.193,116.539,0,0,0,1,48922
16722,13867.489,30281.693,115.516,0,0,0,1,48922
16722,13873.37,30282.706,114.987,0,0,0,1,48922
16722,13880.312,30281.608,114.991,0,0,0,1,48922
16722,13888.696,30282.868,115.688,0,0,0,1,48922
16722,13898.585,30287.794,116.15,0,0,0,1,48922
16722,13902.26,30290.612,116.638,0,0,0,1,48922
16723,13913.637,30293.167,117.621,0,0,0,1,48926
16724,13549.29,31311.035,390.96,0,0,0,1,48930
16725,14488.769,30301.768,699.555,0,0,0,1,48935
16725,14495.685,30301.746,699.555,0,0,0,1,48935
16726,14710.791,29651.232,237.418,0,0,0,1,48939
16727,15274.813,30549.104,219.427,0,-0,-154.99996,1,48944
16734,15609.867,31375.627,117.765,0,0,0,1,48972
16737,14746.261,31048.824,137.939,0,0,-104.999956,1,48981
16738,14749.109,31050.51,138.034,0,0,-114.999918,1,48984
16743,14127.992,30471.725,666.794,0,0,-90.000035,1,49549
16749,14625.471,30469.334,671.961,0,0,-49.99997,1,49006
16750,14625.307,30472.752,671.951,0,0,-74.999926,1,49009
16757,15741.887,32172.398,207.245,0,0,114.999918,1,49029
16758,15739.329,32174.836,207.341,0,0,154.99996,1,49035
16760,16250.613,31924.543,204.868,0,0,170.000003,1,49048
16761,15674.507,32315.502,222.606,0,0,-94.999947,1,49051
16762,16339.684,32095.028,256.159,0,0,-29.999999,1,49054
16763,15673.3,32311.501,223.057,0,0,-94.999947,1,49057
16767,15682.792,32313.806,222.809,0,0,80.000057,1,49084
16768,15682.223,32309.9,222.91,0,0,80.000057,1,49087
16777,15279.861,30547.555,219.527,0,0,174.999984,1,49122
16779,14716.35,29693.92,232.012,0,0,100.000083,1,49128
16781,14715.699,29690.95,232.419,0,0,74.999926,1,49138
16783,14621.636,30469.036,671.293,0,0,-70.000087,1,49142
16784,14621.376,30472.961,671.297,0,0,-104.999956,1,49145
16785,13730.854,30524.303,141.025,0,0,0,1,49149
16791,13724.897,30524.174,140.369,0,0,-19.999983,1,49167
16792,13715.683,30203.805,111.901,0,0,-59.999988,1,49170
16793,13713.254,30210.76,111.653,0,-0,-150.000019,1,49173
16794,13707.392,30324.37,120.465,0,-0,-165.000027,1,49177
16801,13714.925,30211.272,111.768,0,-0,-175.000029,1,49202
16802,13713.025,30205.065,111.616,0,0,-59.999988,1,49205
16803,13715.201,30207.508,111.837,0,0,-90.000035,1,49210
16804,13696.838,30320.665,120.296,0,-0,-135.000088,1,49213
16805,13716.763,30327.18,120.563,0,0,175.000007,1,49217
16806,13614.734,31311.319,391.003,0,0,-70.000087,1,49221
16807,13623.162,31318.525,391.003,0,0,104.999956,1,49224
16808,13619.68,31322.382,391.003,0,0,179.999994,1,49228
16812,13613.801,31314.973,391.003,0,0,-70.000087,1,49238
16813,13615.602,31307.703,391.003,0,0,-70.000087,1,49241
16814,13613.094,31319.291,391.003,0,0,-70.000087,1,49244
16815,13623.504,31314.392,391.003,0,0,104.999956,1,49247
16816,13623.255,31310.965,391.003,0,0,104.999956,1,49250
16817,14725.871,29689.83,235.408,0,0,170.000003,1,49258
16818,14722.537,29688.08,235.066,0,-0,-160.000033,1,49262
16819,14717.311,29684,234.527,0,-0,-160.000033,1,49266
16820,14720.117,29685.92,234.833,0,-0,-160.000033,1,49270
16821,14727.85,29683.91,235.974,0,0,69.999931,1,49274
16822,14727.087,29680.86,236.517,0,0,69.999931,1,49278
16823,14800.331,29563.107,262.526,0,0,0,1,49281
16823,14851.998,29616.001,262.253,0,0,0,1,49281
16824,14726.45,29675.54,237.504,0,0,49.99997,1,49284
16825,14726.585,29678.4,237.069,0,0,69.999931,1,49287
16826,14487.623,30607.137,676.616,0,0,-90.000035,1,49290
16827,14496.328,30604.468,676.616,0,0,90.000035,1,49295
16828,14496.278,30601.661,676.616,0,0,90.000035,1,49301
16829,14487.569,30603.554,676.616,0,0,-90.000035,1,49304
16830,14487.501,30599.943,676.616,0,0,-90.000035,1,49307
16831,14482.065,30268.265,694.271,0,-0,-125.000058,1,49310
16836,14479.212,30266.367,694.271,0,0,-95.000109,1,49328
16837,14478.083,30263.908,694.271,0,0,-100.000098,1,49331
16838,14483.12,30271.519,694.271,0,-0,-135.000088,1,49334
16839,14485.369,30273.168,694.391,0,-0,-155.000062,1,49337
17312,20568,31774,604,0,0,-80.000057,1,50913
17313,20131.215,30791.4592,536.298,0,0,144.999987,1,50970
17314,19936,29238,262,0,0,179.999995,1,50986
17318,20590.049,31771.6877,604.599,0,-0,-125,1,50965
17319,20980.934,31387.089,998.15,0,0,0,1,50968
17320,19771.458,30368.244,519.02,0,0,0,1,50974
17321,19792,29643,402,0,0,165.000027,1,50977
17322,19758,29532,455.309,0,-0,-160.000033,1,50980
17323,19837,29309,303.304,-25.00001,-0.000007,-130.000078,1,50983
17325,20974.733,31289.66,968.806,0,0,174.999995,1,51007
17379,22921.44,29260.909,378.373,0,0,-46.999988,1,51125
17380,22936.179,29223.401,378.379,0,0,0,1,51128
17381,23083.873,29303.148,367.092,0,0,0,1,51131
17384,22933.553,29217.007,378.44,0,0,-24.000046,1,51144
17384,22935.109,29214.656,378.419,0,0,78.999971,1,51144
17384,22937.083,29217.817,378.445,0,0,0,1,51144
17385,22931.199,29218.864,378.323,0,0,0,1,51147
17467,22979.746,29267.469,377.387,0,0,19.999983,1,51328
17468,22981.092,29274.742,377.666,0,0,135.000088,1,51337
17469,22979.177,29272.333,377.818,0,0,-99.999923,1,51319
17470,22926.339,29296.167,379.338,0,0,-59.999988,1,51341
17471,22904.75,29318.129,390.782,0,0,49.99997,1,51346
17472,22998.196,29119.312,372.047,0,0,-80.000057,1,51511
17473,22926.631,29295.631,379.338,0,0,-59.999988,1,51515
17474,24768.433,29920.375,660.127,0,0,90.000035,1,51523
17475,24765.832,29930.648,665.902,0,0,0,1,51582
17475,24770.375,29907.171,667.594,0,0,0,1,51582
17475,24772.5,29910.984,661.593,0,0,0,1,51582
17475,24774.059,29926.441,664.854,0,0,0,1,51582
17475,24774.98,29915.495,662.884,0,0,0,1,51582
17476,24370.453,28905.93,375.611,0,0,75.000084,1,51531
17476,24371.758,28848.146,373.093,0,0,75.000084,1,51531
17476,24424.191,28904.569,373.686,0,0,-99.999923,1,51531
17476,24430.719,28942.468,376.849,0,0,75.000084,1,51531
17476,24464.553,28839.287,369.357,0,0,70.000087,1,51531
17476,24468.337,28961.226,374.661,0,-0,-130.000045,1,51531
17476,24489.034,29000.969,371.347,0,0,-4.999977,1,51531
17476,24509.165,29046.734,372.096,0,0,-4.999977,1,51531
17476,24525.36,29092.342,375.564,0,0,70.000087,1,51531
17476,24542.458,29029.336,370.63,0,0,49.99997,1,51531
17476,24570.94,29042.771,370.592,0,0,0,1,51531
17476,24579.19824,29078.955,373.565,0,0,70.000087,1,51531
17476,24608.3999,29134.645,376.003,0,0,70.000087,1,51531
17476,24637.3962,29109.213,377.485,0,0,75.000084,1,51531
17476,24656.4866,29031.126,373.315,0,0,70.000087,1,51531
17476,24666.4868,29161.136,372.686,0,0,70.000087,1,51531
17477,24533.685,29007.286,370.505,0,0,90.000035,1,51527
17480,22926.631,29295.142,379.338,0,0,-59.999988,1,51566
17481,24123.736,29419.932,340.911,0,0,125,1,51535
17483,24119,29416,341,0,0,-49.99997,1,51547
17484,22926.631,29295.356,379.338,0,0,-59.999988,1,51551
17492,23000.297,29117.616,372.043,0,0,-5,1,51507
17573,24124.115,29419.964,340.911,0,0,110.000007,1,51543
17574,24124.233,29412.961,341.832,0,0,25.000047,1,51539
17696,23665.955,29350.58,361.879,0,0,71.000017,1,51814
17696,23818.161,29634.216,354.003,0,0,40.999943,1,51814
17696,23822.118,29080.625,362.223,0,0,154.99996,1,51814
17696,24087.602,28923.96,386.316,0,-0,-153.000042,1,51814
17696,24182.066,29612.021,367.255,0,0,-63.999957,1,51814
17696,24299.068,29330.621,359.946,0,0,-99.000006,1,51814
17697,24090.09,29893.96,379.812,0,0,90.999928,1,51831
17698,24711.902,30108.424,632.625,0,0,153.000042,1,51833
17699,23078.471,29317.625,369.152,0,0,59.999988,1,51844
17701,23221.309,29028.41,389.844,0,0,0,1,51850
17701,23229.573,29031.143,389.989,0,0,0,1,51850
17701,23237.102,29035.466,389.637,0,0,0,1,51850
17701,23239.71,29016.442,389.401,0,0,0,1,51850
17701,23250.986,29020.527,389.35,0,0,0,1,51850
17701,23279.373,29166.483,395.617,0,0,0,1,51850
17701,23281.478,29160.967,396.343,0,0,0,1,51850
17701,23294.25,29184.36,392.003,0,0,0,1,51850
17701,23294.42,29153.42,390.821,0,0,0,1,51850
17701,23296.159,29149.526,390.564,0,0,0,1,51850
17701,23301.974,29183.993,391.366,0,0,0,1,51850
17701,23305.645,29144.683,390.307,0,0,0,1,51850
17701,23315.875,29178.882,391.188,0,0,0,1,51850
17703,23111.516,29334.201,368.891,0,-0,-176.999991,1,51856
17708,22939.582,29265.953,378.847,0,0,0,1,51867
17708,22954.85,29250.756,378.486,0,0,0,1,51867
17708,22960.479,29271.735,378.498,0,0,0,1,51867
17709,23554.92358,30011.8,390.167,0,0,-15.999987,1,51870
17709,23596.9094,29951.101,393.696,0,0,-15.999987,1,51870
17709,23654.034,29899.677,399.964,0,0,-15.999987,1,51870
17730,24090.454,29895.881,379.475,0,0,109.000073,1,51918
17731,24704.424,30107.637,632.529,0,0,-21.000059,1,51923
17731,24712.091,30114.615,632.639,0,0,-87.000067,1,51923
17731,24712.187,30103.252,632.701,0,0,-73.000036,1,51923
17732,24705.92,30111.537,632.592,0,0,158.999956,1,51927
17732,24715.462,30105.426,632.701,0,0,90.000035,1,51927
17732,24715.558,30113.048,632.625,0,0,44.00006,1,51927
17733,24709.234,30109.134,632.625,0,0,160.99998,1,51931
17736,24524.217,28961.358,369.067,0,0,0,1,51940
17737,24704.123,28781.68,372.131,0,0,0,1,51941
17947,14714.679,29658.158,237.404,0,-0,-170.000014,1,52690
17947,23139.023,29327.212,370.652,0,0,-14.999979,1,52690
16716,13465.25,29987.625,370.125,-12.114479,-7.824066,1.673712,1,48903
16716,13475.125,29986.875,371.625,0,0,0,1,48903
16716,13477.125,29961.125,379.646,-12.356203,13.688073,-2.967452,1,48903
16716,13493.819,29971.677,376.305,-12.999948,-29.00005,-0.000003,1,48903
16716,13498.541,29976.25,375.913,0,0,0,1,48903
16716,13509.807,29970.256,379.502,-12.999948,-29.00005,-0.000003,1,48903
16716,13513.009,29958.069,382.027,-12.356203,-13.688073,2.967452,1,48903
16716,13514.566,30116.306,368.147,0,0,0,1,48903
16716,13585.599,30014.248,366.991,-29.032781,3.881002,-0.969169,1,48903
16716,13610.706,30005.853,368.37,-13.999958,0,0,1,48903
16716,13613.482,29993.071,371.918,-13.999958,0,0,1,48903
16716,13618.63,30004.852,368.7,0,0,0,1,48903
16716,13876.464,30238.784,343.272,0,0,-117.99996,1,48903
16716,13880.156,30268.892,346.731,0,0,-118.000105,1,48903
16716,13887.878,30260.022,345.138,0,0,-117.99996,1,48903
16716,13889.416,30253.085,344.02,6.999999,-16.000057,-0.000003,1,48903
16716,13963.93,30379.194,347.373,0,0,0,1,48903
16716,13966.801,30376.524,347.648,0,0,0,1,48903
16716,13973.506,30375.301,347.855,0,0,0,1,48903
16716,13986.361,30381.577,347.795,0,0,0,1,48903
16716,13625.104,31114.362,351.945,0,0,0,1,48903
16716,13851.411,31314.556,354.318,0,0,0,1,48903
16716,13852.898,31307.108,354.68,0,0,0,1,48903
16719,13451.336,29900.47,396.326,1.810944,-8.648634,2.499752,1,48910
16719,13466.914,29985.115,371.112,-16.189055,-8.64864,2.499757,1,48910
16719,13472.414,29905.15,398.435,1.810944,-8.648634,2.499752,1,48910
16719,13479.622,29979.331,373.636,-13.999958,0,0,1,48910
16719,13496.434,29958.947,378.96,0,0,0,1,48910
16719,13520.889,30131.887,370.332,-22.911003,9.798743,-122.649961,1,48910
16719,13527.734,30136.783,369.857,20.000057,14.999983,0.000005,1,48910
16719,13537.273,30152.385,370.652,0,0,0,1,48910
16719,13612.868,30016.048,365.604,-21.35797,10.261175,-3.984773,1,48910
16719,13614.823,30005.003,368.545,-13.999958,0,0,1,48910
16719,13623.448,30021.437,364.195,16.761325,-17.50356,-104.366446,1,48910
16719,13887.114,30245.938,342.612,0,0,0,1.32,48910
16719,13887.479,30290.555,346.507,0,0,0,1,48910
16719,13971.154,30373.976,347.904,0,0,0,1,48910
16719,13537.75,31438.008,398.006,0,0,130.999982,1,48910
16719,13544.484,31426.792,410.702,0,0,0,1,48910
16719,13549.535,31481.404,398.003,0,0,0,1,48910
16719,13557.09,31376.26,397.996,0,0,0,1,48910
16719,13558.499,31427.421,398.003,0,0,0,1,48910
16719,13562.429,31439.626,398.003,0,0,0,1,48910
16719,13564.545,31465.056,411.464,0,0,0,1,48910
16719,13567.002,31396.614,398.003,0,0,0,1,48910
16719,13579.141,31422.234,398.596,0,0,0,1,48910
16719,13583.84,31388.47,398.005,0,0,-117.99996,1,48910
16719,13586.605,31392.698,398.005,0,0,0,1,48910
16719,13588.913,31494.345,398.003,0,0,0,1,48910
16719,13589.802,31427.872,398.85,0,0,0,1,48910
16719,13591.191,31364.861,398.005,0,0,0,1,48910
16719,13592.408,31420.857,398.85,0,0,0,1,48910
16719,13594.554,31474.094,411.464,0,0,0,1,48910
16719,13601.642,31470.932,410.676,0,0,0,1,48910
16719,13602.366,31419.082,398.596,0,0,0,1,48910
16719,13603.163,31455.463,398.006,0,0,0,1,48910
16719,13612.002,31475.619,398.006,0,0,130.999982,1,48910
16719,13614.506,31465.524,410.702,0,0,0,1,48910
16719,13614.558,31390.805,398.005,0,0,0,1,48910
16719,13615.441,31447.166,398.006,0,0,0,1,48910
16719,13616.527,31368.141,398.005,0,0,0,1,48910
16719,13617.03,31410.544,398.005,0,0,122.999971,1,48910
16719,13622.165,31469.133,398.006,0,0,130.999982,1,48910
16719,13622.399,31452.518,410.676,0,0,0,1,48910
16719,13623.889,31118.774,352.317,0,0,-68.999959,1,48910
16719,13626.661,31127.106,354.576,21.000059,0,0,1,48910
16719,13641.427,31379.879,397.999,0,0,0,1,48910
16719,13648.084,31108.696,352.973,0,0,0,1,48910
16719,13653.298,31106.389,352.594,0,0,0,1,48910
16719,13737.993,30964.74,345.433,-4.757964,3.990241,-83.060571,1,48910
16719,13738.96,30958.486,345.621,-4.757964,3.990241,-83.060571,1,48910
16719,13752.48,30927.702,340.184,-29.757972,3.990188,-83.060483,1,48910
16719,13772.124,30963.537,337.617,-3.509645,10.414879,-170.738259,1,48910
16719,13779.48,30965.959,339.09,-3.509644,10.414891,-170.738259,1,48910
16719,13841.774,31306.588,355.686,0,0,0,1,48910
16719,13848.904,31315.316,354.871,0,0,0,1,48910
16719,13853.464,31316.262,354.176,0,0,-71.000017,1,48910
16720,13438.979,29968.097,369.176,-13.000058,-13.000056,0.000009,1,48913
16720,13446.522,29898.169,396.119,0,0,0,1,48913
16720,13451.222,29894.767,395.827,0,0,0,1,48913
16720,13457.702,29856.397,400.339,-10.000004,-22.999972,-0.000007,1,48913
