doodad_id,x,y,z,roll,pitch,yaw,scale,start_phase,zone_key,native_entry
2486,8675.666,8551.297,164.6,-0.601854,-0.798623,-86.995747,1.0,5284,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
2486,8678.75,8610.176,169.425,-0.601854,-0.798623,-86.995747,1.0,5284,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
2486,8680.697,8586.821,163.542,-20.601859,-0.79857,-86.995781,1.0,5284,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
2486,8684.892,8650.556,174.084,-0.601854,-0.798623,-86.995747,1.0,5284,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
2486,8686.55,8583.636,160.712,-13.601853,-0.798625,-86.995848,1.0,5284,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
2486,8688.925,8648.648,173.71,-0.601854,-0.798623,-86.995747,1.0,5284,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
2486,8693.868,8562.759,154.183,-15.601861,-0.798627,-86.995867,1.0,5284,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
2486,8707.279,8594.18,159.822,-7.645223,6.139654,-87.924963,1.0,5284,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
2486,8715.781,8599.332,159.009,-0.601854,-0.798623,-86.995747,1.0,5284,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
2486,8723.702,8568.668,149.287,-0.601854,-0.798623,-86.995747,1.0,5284,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
2554,9069.85,8411.163,164.396,0.0,0.0,101.00007,1.0,5438,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
2558,8684.917,8985.338,200.342,0.0,-0.0,-129.999978,1.82,5520,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
2558,8702.905,9022.168,198.112,0.0,0.0,-14.999979,1.82,5520,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
2558,8704.057,8982.919,198.953,0.0,0.0,15.000097,1.82,5520,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
2558,8717.726,9005.935,197.84,0.0,0.0,140.000053,1.82,5520,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
2558,8720.352,8965.555,199.321,0.0,0.0,160.000033,1.82,5520,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
2558,8722.646,8997.939,198.036,0.0,0.0,-64.999922,1.82,5520,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
2558,8725.028,9005.558,197.806,0.0,0.0,55.000061,1.82,5520,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
2558,8731.577,9026.884,195.406,0.0,0.0,150.000019,1.82,5520,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
2558,8739.214,8993.156,196.677,0.0,0.0,10.000033,1.82,5520,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
2853,15217.632,13616.511,106.246,53.000016,0.0,0.0,1.0,6378,178,game/worlds/main_world/level_design/cells/014_013/doodad.g
2853,15220.419,13616.511,106.246,53.000016,0.0,0.0,1.0,6378,178,game/worlds/main_world/level_design/cells/014_013/doodad.g
2853,15222.83,13616.511,106.246,53.000016,0.0,0.0,1.0,6378,178,game/worlds/main_world/level_design/cells/014_013/doodad.g
2853,15225.436,13616.511,106.246,53.000016,0.0,0.0,1.0,6378,178,game/worlds/main_world/level_design/cells/014_013/doodad.g
2853,15227.811,13616.511,106.246,53.000016,0.0,0.0,1.0,6378,178,game/worlds/main_world/level_design/cells/014_013/doodad.g
2880,7933.884,13418.619,817.975,0.0,0.0,28.00002,1.0,14049,328,game/worlds/main_world/level_design/cells/007_013/doodad.g
2880,7941.863,13436.251,820.022,0.0,0.0,84.000065,1.0,14049,328,game/worlds/main_world/level_design/cells/007_013/doodad.g
2891,12319.1946,11492.057,135.78,0.0,0.0,0.0,1.0,6504,149,game/worlds/main_world/level_design/cells/012_011/doodad.g
2891,12320.6631,11464.279,134.764,0.0,0.0,0.0,1.0,6504,149,game/worlds/main_world/level_design/cells/012_011/doodad.g
2891,12351.147,11461.018,134.557,0.0,0.0,-5.0,1.0,6504,149,game/worlds/main_world/level_design/cells/012_011/doodad.g
2901,12292.5802,10911.837,137.31,0.0,0.0,0.0,1.0,6524,149,game/worlds/main_world/level_design/cells/012_010/doodad.g
2901,12297.71277,10803.533,136.638,0.0,0.0,0.0,1.0,6524,149,game/worlds/main_world/level_design/cells/012_010/doodad.g
2901,12302.0908,10895.568,137.548,0.0,0.0,0.0,1.0,6524,149,game/worlds/main_world/level_design/cells/012_010/doodad.g
2901,12332.8257,10801.492,136.658,0.0,0.0,0.0,1.0,6524,149,game/worlds/main_world/level_design/cells/012_010/doodad.g
2901,12388.443,10742.95,140.13,0.0,0.0,99.999923,1.0,6524,149,game/worlds/main_world/level_design/cells/012_010/doodad.g
2901,12390.886,10799.252,138.388,0.0,0.0,66.000006,1.0,6524,149,game/worlds/main_world/level_design/cells/012_010/doodad.g
2934,12565.559,10520.324,116.556,0.0,0.0,0.0,1.0,6606,149,game/worlds/main_world/level_design/cells/012_010/doodad.g
2934,12575.692,10517.292,116.616,0.0,-0.0,-170.999991,1.0,6606,149,game/worlds/main_world/level_design/cells/012_010/doodad.g
2945,13031.63,11546.14,128.908,11.347903,-1.198617,-56.118689,1.0,6633,149,game/worlds/main_world/level_design/cells/012_011/doodad.g
2952,13465.649,11250.71,152.81,0.0,0.0,0.0,1.0,6642,186,game/worlds/main_world/level_design/cells/013_010/doodad.g
2952,13479.05,11297.7124,160.192,0.0,0.0,0.0,1.0,6642,186,game/worlds/main_world/level_design/cells/013_011/doodad.g
2952,13484.386,11222.853,160.029,0.0,0.0,0.0,1.0,6642,186,game/worlds/main_world/level_design/cells/013_010/doodad.g
2952,13499.148,11270.74121,159.584,0.0,0.0,0.0,1.0,6642,186,game/worlds/main_world/level_design/cells/013_011/doodad.g
2952,13507.287,11310.4607,167.316,0.0,0.0,0.0,1.0,6642,186,game/worlds/main_world/level_design/cells/013_011/doodad.g
2952,13512.801,11225.213,163.981,0.0,0.0,0.0,1.0,6642,186,game/worlds/main_world/level_design/cells/013_010/doodad.g
2952,13513.604,11229.669,163.708,0.0,0.0,0.0,1.0,6642,186,game/worlds/main_world/level_design/cells/013_010/doodad.g
2952,13519.444,11248.69,164.99,0.0,0.0,0.0,1.0,6642,186,game/worlds/main_world/level_design/cells/013_010/doodad.g
2952,13520.707,11266.67456,166.593,0.0,0.0,0.0,1.0,6642,186,game/worlds/main_world/level_design/cells/013_011/doodad.g
2952,13527.896,11288.0781,167.127,0.0,0.0,0.0,1.0,6642,186,game/worlds/main_world/level_design/cells/013_011/doodad.g
2952,13540.104,11299.1477,167.271,0.0,0.0,0.0,1.0,6642,186,game/worlds/main_world/level_design/cells/013_011/doodad.g
2952,13706.0,11259.0,217.42,0.0,0.0,0.0,1.0,6642,186,game/worlds/main_world/level_design/cells/013_010/doodad.g
2952,13707.0,11260.0,217.014,0.0,0.0,0.0,1.0,6642,186,game/worlds/main_world/level_design/cells/013_010/doodad.g
2952,13728.719,11198.603,223.624,0.0,0.0,0.0,1.0,6642,186,game/worlds/main_world/level_design/cells/013_010/doodad.g
2952,13781.083,11138.205,223.407,0.0,0.0,0.0,1.0,6642,186,game/worlds/main_world/level_design/cells/013_010/doodad.g
2959,12298.6299,12096.306,117.453,0.0,0.0,-54.000087,1.4,6668,149,game/worlds/main_world/level_design/cells/012_011/doodad.g
2961,10940.248,12878.729,184.389,0.0,0.0,0.0,1.0,6676,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
2961,10955.401,12908.431,181.694,0.0,0.0,0.0,1.0,6676,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
2961,10968.628,12888.712,176.804,0.0,0.0,0.0,1.0,6676,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
2961,10984.138,12895.807,174.065,0.0,0.0,0.0,1.0,6676,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
2961,10986.034,12922.381,168.158,0.0,0.0,0.0,1.0,6676,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
2961,10992.066,12848.855,163.459,0.0,0.0,0.0,1.0,6676,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
2961,10996.191,12871.922,171.964,0.0,0.0,0.0,1.0,6676,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
2961,10997.9,12954.315,172.051,0.0,0.0,0.0,1.0,6676,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
2961,11005.128,12933.221,166.342,0.0,0.0,0.0,1.0,6676,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
2961,11012.118,12814.189,167.244,0.0,0.0,0.0,1.0,6676,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
2961,11022.074,12938.643,167.354,0.0,0.0,0.0,1.0,6676,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
2961,11027.746,12838.546,163.735,0.0,0.0,0.0,1.0,6676,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
2961,11040.202,12943.872,164.957,0.0,0.0,0.0,1.0,6676,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
2961,11041.715,12938.533,164.135,0.0,0.0,0.0,1.0,6676,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
2961,11044.583,12970.585,167.155,0.0,0.0,0.0,1.0,6676,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
2961,11062.985,12946.955,160.689,0.0,0.0,0.0,1.0,6676,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
2961,11063.59,13001.545,166.317,0.0,0.0,0.0,1.0,6676,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
2961,11072.27,12975.137,160.222,0.0,0.0,0.0,1.0,6676,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
2961,11077.009,12852.389,159.117,0.0,0.0,0.0,1.0,6676,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
2961,11083.204,12995.089,156.983,0.0,0.0,0.0,1.0,6676,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
2961,11093.517,12856.212,158.649,0.0,0.0,0.0,1.0,6676,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
2961,11106.859,12900.26,156.143,0.0,0.0,0.0,1.0,6676,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
2961,11108.395,12853.772,159.022,0.0,0.0,0.0,1.0,6676,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
2961,11113.583,12916.11,155.92,0.0,0.0,0.0,1.0,6676,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
2961,11123.265,12851.706,159.955,0.0,0.0,0.0,1.0,6676,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
2961,11129.407,12930.395,156.696,0.0,0.0,0.0,1.0,6676,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
2961,11141.318,12915.596,160.439,0.0,0.0,0.0,1.0,6676,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
2961,11146.736,12902.693,162.414,0.0,0.0,0.0,1.0,6676,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
3017,10116.344,12290.4436,233.601,0.0,0.0,-58.000065,1.0,6871,244,game/worlds/main_world/level_design/cells/009_012/doodad.g
3017,10119.973,12259.624,230.817,0.0,0.0,-58.000065,1.0,6871,244,game/worlds/main_world/level_design/cells/009_011/doodad.g
3081,10284.1987,12657.681,163.574,1.000006,6.999999,-69.999981,1.6,7058,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
3081,10284.7144,12659.356,163.621,1.000006,6.999999,-69.999981,1.6,7058,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
3081,10285.6196,12658.343,163.46,-3e-06,3.999998,-69.999995,1.6,7058,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
3081,10286.2153,12659.109,163.491,1.991446,6.001215,-70.070141,1.6,7058,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
3081,10286.9001,12658.764,163.375,1.000006,6.999999,-69.999981,1.6,7058,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
3081,10287.6191,12658.471,163.254,1.000006,6.999999,-69.999981,1.6,7058,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
3081,10287.7349,12656.962,163.204,1.000006,6.999999,-69.999981,1.6,7058,244,game/worlds/main_world/level_design/cells/010_012/doodad.g
3260,10137.768,12828.563,199.778,0.380524,-1.846552,-74.724408,1.0,7443,244,game/worlds/main_world/level_design/cells/009_012/doodad.g
3261,10126.301,12836.539,200.608,2.116999,6.929996,-68.880621,1.73,7446,244,game/worlds/main_world/level_design/cells/009_012/doodad.g
3261,10127.689,12816.274,201.025,2.116999,6.929996,-68.880621,1.73,7446,244,game/worlds/main_world/level_design/cells/009_012/doodad.g
3261,10131.222,12845.785,199.842,2.116999,6.929996,-68.880621,1.73,7446,244,game/worlds/main_world/level_design/cells/009_012/doodad.g
3261,10132.206,12822.185,200.699,6.159276,-3.821547,35.785546,1.73,7446,244,game/worlds/main_world/level_design/cells/009_012/doodad.g
3261,10135.984,12819.592,200.478,2.116999,6.929996,-68.880621,1.73,7446,244,game/worlds/main_world/level_design/cells/009_012/doodad.g
3261,10140.554,12822.006,200.678,-2.8546,6.661287,-109.175009,1.73,7446,244,game/worlds/main_world/level_design/cells/009_012/doodad.g
3261,10143.056,12803.281,202.176,2.116999,6.929996,-68.880621,1.73,7446,244,game/worlds/main_world/level_design/cells/009_012/doodad.g
3261,10144.95,12813.642,201.519,2.116999,6.929996,-68.880621,1.73,7446,244,game/worlds/main_world/level_design/cells/009_012/doodad.g
3261,10150.167,12824.728,201.512,2.116999,6.929996,-68.880621,1.73,7446,244,game/worlds/main_world/level_design/cells/009_012/doodad.g
3261,10151.345,12835.51,200.69,-6.934687,2.101534,-159.136186,1.73,7446,244,game/worlds/main_world/level_design/cells/009_012/doodad.g
3261,10157.523,12833.593,201.255,2.116999,6.929996,-68.880621,1.73,7446,244,game/worlds/main_world/level_design/cells/009_012/doodad.g
3629,8980.385,8244.6196,159.142,-20.000048,-1.6e-05,82.000162,1.0,9184,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3629,8983.408,8243.6641,160.542,-30.000017,-2.8e-05,82.000112,1.0,9184,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3629,8990.013,8252.4116,166.729,-25.000009,-1e-06,173.000063,1.0,9184,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3629,8990.357,8256.457,168.644,-24.999935,1e-06,177.00006,1.0,9184,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3629,8990.826,8260.3977,170.026,-20.000033,-1e-06,177.000063,1.0,9184,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3629,8992.842,8263.2817,171.172,-20.000019,-9e-06,133.000033,1.0,9184,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3629,9001.199,8267.6172,176.221,-35.000005,-3.5e-05,111.000197,1.0,9184,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3629,9005.309,8269.8643,180.409,-44.999986,-6.2e-05,120.000053,1.0,9184,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3629,9008.375,8272.1318,182.341,-24.99996,3.7e-05,122.000063,1.0,9184,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3629,9012.689,8274.7952,182.991,-5.000002,3e-06,121.000143,1.0,9184,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3634,9052.792,8306.612,167.005,1.4e-05,12.999987,135.000073,1.0,9181,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3634,9057.121,8311.068,166.458,2.942485,10.006707,134.734625,1.0,9181,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3635,8931.322,8367.638,149.605,0.0,0.0,173.000065,1.17,9180,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3635,8956.813,8365.213,149.605,0.0,0.0,173.000065,1.17,9180,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3635,8963.382,8364.567,149.605,0.0,0.0,173.000065,1.17,9180,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3635,8968.773,8361.872,155.262,0.0,0.0,80.000057,1.0,9180,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3635,8969.09,8356.623,155.262,0.0,0.0,106.000077,1.0,9180,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3635,8970.672,8351.22,155.154,0.0,0.0,106.000077,1.0,9180,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3635,8972.136,8345.781,155.154,0.0,0.0,106.000077,1.0,9180,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3635,8973.724,8340.324,155.154,0.0,0.0,106.000077,1.0,9180,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3635,8975.265,8334.901,155.154,0.0,0.0,106.000077,1.0,9180,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3635,8978.768,8324.38,155.218,0.0,0.0,117.99996,1.0,9180,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3635,8981.367,8319.453,155.222,0.0,0.0,117.99996,1.0,9180,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3635,8986.595,8309.673,155.357,0.0,0.0,117.99996,1.0,9180,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3635,8989.28,8304.716,155.298,0.0,0.0,117.99996,1.0,9180,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3635,8991.841,8299.794,155.298,0.0,0.0,117.99996,1.0,9180,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3754,7587.449,8760.807,179.968,0.0,0.0,-107.000016,1.0,9233,248,game/worlds/main_world/level_design/cells/007_008/doodad.g
3754,7587.457,8761.091,179.958,0.0,0.0,-92.000033,1.0,9233,248,game/worlds/main_world/level_design/cells/007_008/doodad.g
3754,7587.521,8761.565,179.966,0.0,-0.0,-124.000031,1.0,9233,248,game/worlds/main_world/level_design/cells/007_008/doodad.g
3754,7587.569,8761.824,179.977,0.0,0.0,-96.000034,1.0,9233,248,game/worlds/main_world/level_design/cells/007_008/doodad.g
3776,9367.699,9047.701,119.952,-3.540029,-3.533289,-78.89066,1.0,9165,245,game/worlds/main_world/level_design/cells/009_008/doodad.g
3777,8965.076,8248.7637,155.502,0.0,0.0,115.000108,1.0,9164,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3778,9014.832,8293.541,182.89,10.802709,2.086493,5.197342,1.16,9167,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3779,8994.779,8414.915,159.745,-0.849283,13.005031,174.80676,1.0,9530,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3780,9020.9,8415.533,164.942,0.0,0.0,87.000067,1.0,9533,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3848,8978.105,9157.199,196.638,0.0,0.0,121.000072,1.21,9349,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3848,8993.121,9150.59,194.8,0.0,0.0,21.000059,1.21,9349,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3848,9027.053,9106.535,201.786,0.0,0.0,21.000059,1.21,9349,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3848,9045.698,9133.669,193.339,0.0,0.0,21.000059,1.0,9349,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3848,9048.208,9176.759,187.618,0.0,0.0,21.000059,1.0,9349,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3848,9070.022,9070.902,195.415,0.0,0.0,21.000059,1.0,9349,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3848,9081.905,9130.176,188.213,0.0,0.0,21.000059,1.0,9349,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3848,9098.214,9067.986,192.697,0.0,0.0,21.000059,1.0,9349,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3848,9102.783,9175.547,184.497,0.0,0.0,21.000059,1.0,9349,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3848,9138.601,9134.937,171.143,0.0,0.0,21.000059,1.0,9349,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3848,9162.614,9106.193,171.317,0.0,0.0,21.000059,1.0,9349,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3848,9164.309,9142.603,169.346,0.0,0.0,141.000042,1.14,9349,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3848,9181.75,9140.533,168.515,0.0,0.0,21.000059,1.21,9349,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3848,9199.3,9115.823,169.587,0.0,0.0,21.000059,1.0,9349,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3848,9210.87,9104.618,176.36,0.0,0.0,21.000059,1.0,9349,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3848,9213.81,9118.041,173.748,0.0,0.0,21.000059,1.0,9349,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
3854,10240.435303,9143.272,74.681,-30.999933,8e-06,149.999937,1.0,9354,245,game/worlds/main_world/level_design/cells/010_008/doodad.g
3854,10241.4646,9143.895,75.0558,39.999992,0.0,0.0,1.0,9354,245,game/worlds/main_world/level_design/cells/010_008/doodad.g
3903,8969.826,8411.178,155.317,4.999992,9.000006,-149.0,1.0,9525,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
4114,12838.883,14509.05,143.462,0.0,0.0,0.0,1.0,9979,140,game/worlds/main_world/level_design/cells/012_014/doodad.g
4114,12840.08,14533.835,146.313,0.0,0.0,0.0,1.0,9979,140,game/worlds/main_world/level_design/cells/012_014/doodad.g
4114,12840.863,14497.19,143.251,0.0,0.0,0.0,1.0,9979,140,game/worlds/main_world/level_design/cells/012_014/doodad.g
4114,12849.58,14478.198,142.114,0.0,0.0,0.0,1.0,9979,140,game/worlds/main_world/level_design/cells/012_014/doodad.g
4114,12849.699,14509.722,143.779,0.0,0.0,0.0,1.0,9979,140,game/worlds/main_world/level_design/cells/012_014/doodad.g
4114,12850.176,14497.682,142.976,0.0,0.0,0.0,1.0,9979,140,game/worlds/main_world/level_design/cells/012_014/doodad.g
4114,12854.115,14465.956,141.794,0.0,0.0,0.0,1.0,9979,140,game/worlds/main_world/level_design/cells/012_014/doodad.g
4114,12855.795,14522.243,144.387,0.0,0.0,0.0,1.0,9979,140,game/worlds/main_world/level_design/cells/012_014/doodad.g
4114,12861.019,14499.892,143.037,0.0,0.0,0.0,1.0,9979,140,game/worlds/main_world/level_design/cells/012_014/doodad.g
4114,12863.49,14476.428,141.862,0.0,0.0,0.0,1.0,9979,140,game/worlds/main_world/level_design/cells/012_014/doodad.g
4114,12866.257,14528.077,144.712,0.0,0.0,0.0,1.0,9979,140,game/worlds/main_world/level_design/cells/012_014/doodad.g
4114,12870.945,14483.719,142.056,0.0,0.0,0.0,1.0,9979,140,game/worlds/main_world/level_design/cells/012_014/doodad.g
4114,12879.147,14481.481,142.063,0.0,0.0,0.0,1.0,9979,140,game/worlds/main_world/level_design/cells/012_014/doodad.g
4114,12884.875,14496.269,142.029,0.0,0.0,0.0,1.0,9979,140,game/worlds/main_world/level_design/cells/012_014/doodad.g
4114,12893.165,14480.334,141.491,0.0,0.0,0.0,1.0,9979,140,game/worlds/main_world/level_design/cells/012_014/doodad.g
4114,12900.906,14497.791,142.217,0.0,0.0,0.0,1.0,9979,140,game/worlds/main_world/level_design/cells/012_014/doodad.g
4114,12936.168,14455.23,137.452,0.0,0.0,0.0,1.0,9979,140,game/worlds/main_world/level_design/cells/012_014/doodad.g
4117,12468.58,14338.22559,124.95,-4.081941,-9.338554,98.783148,1.0,9985,140,game/worlds/main_world/level_design/cells/012_014/doodad.g
4119,12074.411,13118.821,124.81,18.026189,3.926389,0.764432,1.0,9990,185,game/worlds/main_world/level_design/cells/011_012/doodad.g
4120,11750.0,12875.0,131.112,-4.999992,4e-06,-140.99998,1.0,9993,185,game/worlds/main_world/level_design/cells/011_012/doodad.g
4120,11759.0,12883.0,131.208,0.0,0.0,-45.999987,1.0,9993,185,game/worlds/main_world/level_design/cells/011_012/doodad.g
4120,11795.075,12831.225,115.324,-3.697603,4.951218,-59.030176,1.0,9993,185,game/worlds/main_world/level_design/cells/011_012/doodad.g
4120,11806.874,12823.228,114.929,-1.192768,-1.376573,54.942202,1.0,9993,185,game/worlds/main_world/level_design/cells/011_012/doodad.g
4120,11809.646,12844.767,116.197,14.227534,-12.939184,52.407495,1.0,9993,185,game/worlds/main_world/level_design/cells/011_012/doodad.g
4120,11819.006,12834.355,114.646,-0.419998,4.284384,-19.903504,1.0,9993,185,game/worlds/main_world/level_design/cells/011_012/doodad.g
4120,11836.674,12888.334,114.736,0.436879,-4.980932,123.980952,1.0,9993,185,game/worlds/main_world/level_design/cells/011_012/doodad.g
4120,11836.682,12878.853,114.865,4.807234,-1.37657,54.942208,1.0,9993,185,game/worlds/main_world/level_design/cells/011_012/doodad.g
4162,9021.549,8455.175,163.722,-77.000053,-9e-06,101.000078,1.0,10150,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
4162,9023.402,8450.141,163.385,-77.000053,-9e-06,101.000078,1.0,10150,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
4162,9038.626,8434.389,166.708,-77.000053,-9e-06,101.000078,1.0,10150,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
4162,9053.125,8468.264,167.574,-58.000001,3.5e-05,100.999996,1.0,10150,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
4162,9070.744,8491.823,174.01,-128.000027,4e-06,101.000071,1.0,10150,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
4162,9075.501,8461.126,170.705,-58.000001,3.5e-05,100.999996,1.0,10150,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
4162,9085.03,8502.124,178.579,-128.000027,4e-06,101.000071,1.0,10150,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
4162,9100.834,8492.183,178.191,-128.000027,4e-06,101.000071,1.0,10150,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
4162,9104.51,8446.749,174.606,-128.000027,4e-06,101.000071,1.0,10150,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
4162,9120.8,8360.597,165.728,-77.000053,-9e-06,101.000078,1.0,10150,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
4162,9124.335,8363.248,166.33,-77.000053,-9e-06,101.000078,1.0,10150,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
4162,9126.781,8373.764,165.811,-128.000027,4e-06,101.000071,1.0,10150,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
4162,9126.889,8348.916,165.827,-77.000053,-9e-06,101.000078,1.0,10150,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
4162,9127.255,8342.253,165.911,-77.000053,-9e-06,101.000078,1.0,10150,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
4162,9127.539,8386.726,167.359,-77.000053,-9e-06,101.000078,1.0,10150,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
4162,9141.39,8373.552,166.094,-77.000053,-9e-06,101.000078,1.0,10150,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
4162,9144.617,8361.792,165.381,-77.000053,-9e-06,101.000078,1.0,10150,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
4162,9145.541,8382.181,166.196,-77.000053,-9e-06,101.000078,1.0,10150,162,game/worlds/main_world/level_design/cells/008_008/doodad.g
4279,9474.204,8999.427,111.772,4.999996,5e-06,146.00008,1.0,10523,245,game/worlds/main_world/level_design/cells/009_008/doodad.g
4329,10523.747,12237.242,151.622,0.0,0.0,-53.000016,1.0,10624,133,game/worlds/main_world/level_design/cells/010_011/doodad.g
4329,10524.591,12236.836,151.586,0.0,0.0,-94.00005,1.0,10624,133,game/worlds/main_world/level_design/cells/010_011/doodad.g
4329,10525.454,12238.241,151.52,0.0,0.0,-96.000034,1.0,10624,133,game/worlds/main_world/level_design/cells/010_011/doodad.g
